method	class	precision	recall	f1_score	support	specificity
scID	MACROPHAGE	0.9174143929683208	0.9345271404588696	0.9258917020883386	5361	0.991355019264314
scID	STELLATE_CELL	0.5906104281475202	0.9434569155239546	0.7264550609398424	5907	0.925169013811673
scID	T_CELL	0.6614709110867178	0.823224043715847	0.7335362142422398	3660	0.9713755336922221
scID	UNLABELED	0.0	0.0	0.0	0	0.7069702763775422
scID	macro avg	0.7453102240377887	0.5410898824868879	0.5814899527862102	57530	0.0
scID	weighted avg	0.8718895237933937	0.5271162871545281	0.6026961088913405	57530	0.0
scmapcell	ACINAR_CELL	0.9931662870159453	0.9012919896640826	0.9450013546464373	1935	0.9997841532511916
scmapcell	B_CELL	0.9845559845559846	0.6252554147936249	0.7648087978005499	2447	0.9995642938837754
scmapcell	DUCTAL_CELL_TYPE_1	0.982775494225876	0.9733449646214984	0.9780374969564158	10317	0.9962722131616292
scmapcell	DUCTAL_CELL_TYPE_2	0.9940481478191348	0.9889527176314626	0.9914938862307282	11315	0.9985502542464568
scmapcell	ENDOCRINE_CELL	0.9652996845425867	0.8395061728395061	0.8980190755685986	729	0.9996126828753015
scmapcell	ENDOTHELIAL_CELL	0.9955282280603689	0.9767467368651969	0.9860480566936108	9117	0.9991737756387747
scmapcell	FIBROBLAST	0.9739403923917928	0.964550578463364	0.9692227438706312	6742	0.9965739938568166
scmapcell	MACROPHAGE	0.9855778235624649	0.9815332960268607	0.9835514018691589	5361	0.9985240276792732
scmapcell	STELLATE_CELL	0.9972118959107806	0.9082444557304893	0.9506511916363959	5907	0.9997094318423958
scmapcell	T_CELL	0.986414844267727	0.8133879781420765	0.8915843066786463	3660	0.9992389084833859
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.9521640883017556
scmapcell	macro avg	0.8962289802138784	0.8157103913434693	0.8507653010864704	57530	0.0
scmapcell	weighted avg	0.9881569092322763	0.9409003997914132	0.9619277059492506	57530	0.0
scmapcluster	ACINAR_CELL	0.9480949751518498	0.8873385012919897	0.9167111585691404	1935	0.9983092004676679
scmapcluster	B_CELL	0.9390243902439024	0.9125459746628525	0.9255958549222798	2447	0.997367608881143
scmapcluster	DUCTAL_CELL_TYPE_1	0.9526511445900998	0.9438790346030823	0.9482448025707192	10317	0.9897485861944804
scmapcluster	DUCTAL_CELL_TYPE_2	0.9688861774446574	0.9825011047282368	0.9756461450699898	11315	0.99227523531321
scmapcluster	ENDOCRINE_CELL	0.8437067773167358	0.8367626886145405	0.8402203856749313	729	0.9980105984049576
scmapcluster	ENDOTHELIAL_CELL	0.9932176112196804	0.947680157946693	0.9699146834306243	9117	0.9987813190671927
scmapcluster	FIBROBLAST	0.9296503496503496	0.985909225749036	0.9569536423841061	6742	0.990096085689533
scmapcluster	MACROPHAGE	0.9447128287707998	0.9848908785674314	0.9643835616438355	5361	0.9940769422453948
scmapcluster	STELLATE_CELL	0.9913857677902622	0.8962248180125275	0.9414065973148394	5907	0.9991089243166805
scmapcluster	T_CELL	0.9926624737945493	0.7762295081967213	0.8712051517939283	3660	0.9996101726378318
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.9777159742742917
scmapcluster	macro avg	0.863999317815717	0.832178353852101	0.846389271215854	57530	0.0
scmapcluster	weighted avg	0.9632470212989707	0.9406744307317921	0.9505965773551184	57530	0.0
singleR	ACINAR_CELL	0.9500499500499501	0.9829457364341085	0.966217932435865	1935	0.9982012770932638
singleR	B_CELL	0.8811188811188811	0.978340825500613	0.9271882261812547	2447	0.9941361218524771
singleR	DUCTAL_CELL_TYPE_1	0.9517768955166069	0.9526994281283319	0.9522379383840341	10317	0.9894520576959736
singleR	DUCTAL_CELL_TYPE_2	0.9480410290902976	0.9965532479010164	0.9716920160282649	11315	0.9866277182732879
singleR	ENDOCRINE_CELL	0.9050894085281981	0.9026063100137174	0.9038461538461537	729	0.9987852326543547
singleR	ENDOTHELIAL_CELL	0.9949132947976879	0.9439508610288472	0.9687623121517421	9117	0.9990911532026522
singleR	FIBROBLAST	0.9374207188160677	0.9865025215069713	0.9613355496133554	6742	0.9912577774277388
singleR	MACROPHAGE	0.9582573824279985	0.9806006342100354	0.969300267355029	5361	0.9956104199812149
singleR	STELLATE_CELL	0.9905956112852664	0.909429490435077	0.9482789055604589	5907	0.9990120682641458
singleR	T_CELL	0.9682143970084138	0.8489071038251366	0.9046440529917018	3660	0.998106552812326
singleR	macro avg	0.9485477568639368	0.9482536158983855	0.9473503354547859	57530	0.0
singleR	weighted avg	0.9581760299061528	0.9569268207891535	0.9566961384376312	57530	0.0
