method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
SingleCellNet	NATURAL_KILLER_CELLS	0.9607843137254902	0.98	0.9702970297029702	50	0.9975	0.058823529411764705	1741.0	balanced
scmapcell	NATURAL_KILLER_CELLS	1.0	0.78	0.8764044943820225	50	1.0	0.058823529411764705	1741.0	balanced
LAmbDA	NATURAL_KILLER_CELLS	0.6440677966101694	0.76	0.6972477064220184	50	0.97375	0.058823529411764705	1741.0	balanced
kNN9	NATURAL_KILLER_CELLS	0.8157894736842105	0.62	0.7045454545454546	50	0.99125	0.058823529411764705	1741.0	balanced
scID	NATURAL_KILLER_CELLS	0.0	0.0	0.0	50	0.9625	0.058823529411764705	1741.0	balanced
LDA	NATURAL_KILLER_CELLS	0.6351351351351351	0.94	0.7580645161290321	50	0.96625	0.058823529411764705	1741.0	balanced
SVMrej	NATURAL_KILLER_CELLS	1.0	0.46	0.6301369863013699	50	1.0	0.058823529411764705	1741.0	balanced
scID	B_CELLS	0.6346153846153846	0.66	0.6470588235294118	50	0.97625	0.058823529411764705	4065.0	balanced
LDA	B_CELLS	0.6025641025641025	0.94	0.7343749999999999	50	0.96125	0.058823529411764705	4065.0	balanced
LAmbDA	B_CELLS	0.75	0.72	0.7346938775510204	50	0.985	0.058823529411764705	4065.0	balanced
CaSTLe	B_CELLS	0.6595744680851063	0.62	0.6391752577319586	50	0.98	0.058823529411764705	4065.0	balanced
kNN9	B_CELLS	0.27647058823529413	0.94	0.4272727272727273	50	0.84625	0.058823529411764705	4065.0	balanced
scPred	B_CELLS	0.0	0.0	0.0	50	1.0	0.058823529411764705	4065.0	balanced
LDArej	B_CELLS	0.9	0.9	0.9	50	0.99375	0.058823529411764705	4065.0	balanced
scVI	B_CELLS	0.9615384615384616	1.0	0.9803921568627451	50	0.9975	0.058823529411764705	4065.0	balanced
singleR	B_CELLS	0.6666666666666666	1.0	0.8	50	0.96875	0.058823529411764705	4065.0	balanced
ACTINN	B_CELLS	0.8070175438596491	0.92	0.8598130841121495	50	0.98625	0.058823529411764705	4065.0	balanced
SingleCellNet	B_CELLS	0.9361702127659575	0.88	0.9072164948453608	50	0.99625	0.058823529411764705	4065.0	balanced
CHETAH	B_CELLS	0.7111111111111111	0.64	0.6736842105263158	50	0.98375	0.058823529411764705	4065.0	balanced
SVMrej	B_CELLS	1.0	0.56	0.717948717948718	50	1.0	0.058823529411764705	4065.0	balanced
SVM	B_CELLS	0.9074074074074074	0.98	0.9423076923076924	50	0.99375	0.058823529411764705	4065.0	balanced
NMC	B_CELLS	0.3805309734513274	0.86	0.5276073619631901	50	0.9125	0.058823529411764705	4065.0	balanced
RF	B_CELLS	0.765625	0.98	0.8596491228070174	50	0.98125	0.058823529411764705	4065.0	balanced
scmapcell	B_CELLS	1.0	0.3	0.4615384615384615	50	1.0	0.058823529411764705	4065.0	balanced
scmapcluster	B_CELLS	0.9411764705882353	0.64	0.7619047619047621	50	0.9975	0.058823529411764705	4065.0	balanced
CHETAH	CANCER_CELLS	0.6666666666666666	0.88	0.7586206896551725	50	0.9725	0.058823529411764705	7424.0	balanced
LDArej	CANCER_CELLS	0.9393939393939394	0.62	0.7469879518072288	50	0.9975	0.058823529411764705	7424.0	balanced
scmapcell	CANCER_CELLS	1.0	0.5	0.6666666666666666	50	1.0	0.058823529411764705	7424.0	balanced
SVMrej	CANCER_CELLS	1.0	0.58	0.7341772151898733	50	1.0	0.058823529411764705	7424.0	balanced
LAmbDA	CANCER_CELLS	0.7647058823529411	0.78	0.7722772277227723	50	0.985	0.058823529411764705	7424.0	balanced
scVI	CANCER_CELLS	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	7424.0	balanced
LDA	CANCER_CELLS	0.9444444444444444	0.68	0.7906976744186047	50	0.9975	0.058823529411764705	7424.0	balanced
SVM	CANCER_CELLS	0.98	0.98	0.98	50	0.99875	0.058823529411764705	7424.0	balanced
scPred	CANCER_CELLS	1.0	0.64	0.7804878048780487	50	1.0	0.058823529411764705	7424.0	balanced
scmapcluster	CANCER_CELLS	1.0	0.5	0.6666666666666666	50	1.0	0.058823529411764705	7424.0	balanced
singleR	CANCER_CELLS	0.94	0.94	0.94	50	0.99625	0.058823529411764705	7424.0	balanced
RF	CANCER_CELLS	0.8823529411764706	0.9	0.8910891089108911	50	0.9925	0.058823529411764705	7424.0	balanced
kNN9	CANCER_CELLS	1.0	0.5	0.6666666666666666	50	1.0	0.058823529411764705	7424.0	balanced
scID	CANCER_CELLS	1.0	0.18	0.3050847457627119	50	1.0	0.058823529411764705	7424.0	balanced
ACTINN	CANCER_CELLS	0.94	0.94	0.94	50	0.99625	0.058823529411764705	7424.0	balanced
NMC	CANCER_CELLS	0.9629629629629629	0.52	0.6753246753246753	50	0.99875	0.058823529411764705	7424.0	balanced
CaSTLe	CANCER_CELLS	0.6140350877192983	0.7	0.6542056074766356	50	0.9725	0.058823529411764705	7424.0	balanced
SingleCellNet	CANCER_CELLS	0.9387755102040817	0.92	0.9292929292929293	50	0.99625	0.058823529411764705	7424.0	balanced
SVM	MACROPHAGES	0.8979591836734694	0.88	0.888888888888889	50	0.99375	0.058823529411764705	8027.0	balanced
scPred	MACROPHAGES	0.0	0.0	0.0	50	1.0	0.058823529411764705	8027.0	balanced
SVMrej	MACROPHAGES	0.9655172413793104	0.56	0.7088607594936709	50	0.99875	0.058823529411764705	8027.0	balanced
CaSTLe	MACROPHAGES	0.5789473684210527	0.44	0.5	50	0.98	0.058823529411764705	8027.0	balanced
NMC	MACROPHAGES	0.7878787878787878	0.52	0.6265060240963856	50	0.99125	0.058823529411764705	8027.0	balanced
singleR	MACROPHAGES	0.8780487804878049	0.72	0.7912087912087912	50	0.99375	0.058823529411764705	8027.0	balanced
CHETAH	MACROPHAGES	0.8148148148148148	0.88	0.8461538461538461	50	0.9875	0.058823529411764705	8027.0	balanced
SingleCellNet	MACROPHAGES	0.8666666666666667	0.78	0.8210526315789474	50	0.9925	0.058823529411764705	8027.0	balanced
LDArej	MACROPHAGES	0.8857142857142857	0.62	0.7294117647058823	50	0.995	0.058823529411764705	8027.0	balanced
ACTINN	MACROPHAGES	0.8113207547169812	0.86	0.8349514563106797	50	0.9875	0.058823529411764705	8027.0	balanced
LDA	MACROPHAGES	0.813953488372093	0.7	0.7526881720430109	50	0.99	0.058823529411764705	8027.0	balanced
kNN9	MACROPHAGES	0.8387096774193549	0.52	0.6419753086419753	50	0.99375	0.058823529411764705	8027.0	balanced
scmapcluster	MACROPHAGES	0.8604651162790697	0.74	0.7956989247311828	50	0.9925	0.058823529411764705	8027.0	balanced
scmapcell	MACROPHAGES	0.9166666666666666	0.66	0.7674418604651163	50	0.99625	0.058823529411764705	8027.0	balanced
scID	MACROPHAGES	0.8214285714285714	0.46	0.5897435897435898	50	0.99375	0.058823529411764705	8027.0	balanced
RF	MACROPHAGES	0.7954545454545454	0.7	0.7446808510638298	50	0.98875	0.058823529411764705	8027.0	balanced
LAmbDA	MACROPHAGES	0.7636363636363637	0.84	0.8000000000000002	50	0.98375	0.058823529411764705	8027.0	balanced
scVI	MACROPHAGES	0.8979591836734694	0.88	0.888888888888889	50	0.99375	0.058823529411764705	8027.0	balanced
SVM	T_CELLS	0.8518518518518519	0.92	0.8846153846153846	50	0.99	0.058823529411764705	23149.0	balanced
scID	T_CELLS	0.0	0.0	0.0	50	0.96375	0.058823529411764705	23149.0	balanced
LAmbDA	T_CELLS	0.6	0.6	0.6	50	0.975	0.058823529411764705	23149.0	balanced
RF	T_CELLS	0.8444444444444444	0.76	0.8	50	0.99125	0.058823529411764705	23149.0	balanced
kNN9	T_CELLS	0.7	0.14	0.23333333333333336	50	0.99625	0.058823529411764705	23149.0	balanced
ACTINN	T_CELLS	0.8048780487804879	0.66	0.7252747252747254	50	0.99	0.058823529411764705	23149.0	balanced
LDA	T_CELLS	0.4380952380952381	0.92	0.5935483870967742	50	0.92625	0.058823529411764705	23149.0	balanced
LDArej	T_CELLS	0.7777777777777778	0.84	0.8076923076923077	50	0.985	0.058823529411764705	23149.0	balanced
scPred	T_CELLS	0.0	0.0	0.0	50	1.0	0.058823529411764705	23149.0	balanced
CaSTLe	T_CELLS	0.5652173913043478	0.52	0.5416666666666667	50	0.975	0.058823529411764705	23149.0	balanced
SingleCellNet	T_CELLS	0.8545454545454545	0.94	0.8952380952380952	50	0.99	0.058823529411764705	23149.0	balanced
scVI	T_CELLS	0.8888888888888888	0.96	0.923076923076923	50	0.9925	0.058823529411764705	23149.0	balanced
SVMrej	T_CELLS	0.9565217391304348	0.44	0.6027397260273973	50	0.99875	0.058823529411764705	23149.0	balanced
scmapcell	T_CELLS	1.0	0.22	0.36065573770491804	50	1.0	0.058823529411764705	23149.0	balanced
NMC	T_CELLS	0.6119402985074627	0.82	0.7008547008547008	50	0.9675	0.058823529411764705	23149.0	balanced
singleR	T_CELLS	0.8863636363636364	0.78	0.8297872340425532	50	0.99375	0.058823529411764705	23149.0	balanced
scmapcluster	T_CELLS	0.8235294117647058	0.84	0.8316831683168315	50	0.98875	0.058823529411764705	23149.0	balanced
CHETAH	T_CELLS	0.85	0.68	0.7555555555555556	50	0.9925	0.058823529411764705	23149.0	balanced
