method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
RF	NATURAL_KILLER_CELLS	0.8873873873873874	0.985	0.933649289099526	200	0.9921875	0.058823529411764705	1741.0	balanced
singleR	NATURAL_KILLER_CELLS	0.8918918918918919	0.99	0.9383886255924171	200	0.9925	0.058823529411764705	1741.0	balanced
scPred	NATURAL_KILLER_CELLS	0.7777777777777778	0.035	0.06698564593301436	200	0.999375	0.058823529411764705	1741.0	balanced
LDArej	NATURAL_KILLER_CELLS	0.9680851063829787	0.91	0.9381443298969071	200	0.998125	0.058823529411764705	1741.0	balanced
SingleCellNet	NATURAL_KILLER_CELLS	0.9396984924623115	0.935	0.93734335839599	200	0.99625	0.058823529411764705	1741.0	balanced
scmapcell	NATURAL_KILLER_CELLS	0.9067357512953368	0.875	0.8905852417302799	200	0.994375	0.058823529411764705	1741.0	balanced
LAmbDA	NATURAL_KILLER_CELLS	0.7718446601941747	0.795	0.7832512315270935	200	0.9853125	0.058823529411764705	1741.0	balanced
kNN9	NATURAL_KILLER_CELLS	0.8626373626373627	0.785	0.8219895287958116	200	0.9921875	0.058823529411764705	1741.0	balanced
scID	NATURAL_KILLER_CELLS	0.0	0.0	0.0	200	0.94375	0.058823529411764705	1741.0	balanced
LDA	NATURAL_KILLER_CELLS	0.9587628865979382	0.93	0.9441624365482233	200	0.9975	0.058823529411764705	1741.0	balanced
SVMrej	NATURAL_KILLER_CELLS	0.9771428571428571	0.855	0.9119999999999999	200	0.99875	0.058823529411764705	1741.0	balanced
scID	B_CELLS	0.09696969696969697	0.08	0.08767123287671233	200	0.9534375	0.058823529411764705	4065.0	balanced
LDA	B_CELLS	0.9121951219512195	0.935	0.9234567901234569	200	0.994375	0.058823529411764705	4065.0	balanced
LAmbDA	B_CELLS	0.8578680203045685	0.845	0.8513853904282116	200	0.99125	0.058823529411764705	4065.0	balanced
CaSTLe	B_CELLS	0.8990384615384616	0.935	0.9166666666666667	200	0.9934375	0.058823529411764705	4065.0	balanced
kNN9	B_CELLS	0.65	0.975	0.78	200	0.9671875	0.058823529411764705	4065.0	balanced
scPred	B_CELLS	0.75	0.03	0.05769230769230769	200	0.999375	0.058823529411764705	4065.0	balanced
LDArej	B_CELLS	0.9242424242424242	0.915	0.9195979899497487	200	0.9953125	0.058823529411764705	4065.0	balanced
scVI	B_CELLS	0.9801980198019802	0.99	0.9850746268656716	200	0.99875	0.058823529411764705	4065.0	balanced
singleR	B_CELLS	0.7	0.98	0.8166666666666667	200	0.97375	0.058823529411764705	4065.0	balanced
ACTINN	B_CELLS	0.9558823529411765	0.975	0.9653465346534653	200	0.9971875	0.058823529411764705	4065.0	balanced
SingleCellNet	B_CELLS	0.9420289855072463	0.975	0.9582309582309583	200	0.99625	0.058823529411764705	4065.0	balanced
CHETAH	B_CELLS	0.7934782608695652	0.73	0.7604166666666666	200	0.988125	0.058823529411764705	4065.0	balanced
SVMrej	B_CELLS	0.9894736842105263	0.94	0.964102564102564	200	0.999375	0.058823529411764705	4065.0	balanced
SVM	B_CELLS	0.9702970297029703	0.98	0.9751243781094527	200	0.998125	0.058823529411764705	4065.0	balanced
NMC	B_CELLS	0.555956678700361	0.77	0.6457023060796646	200	0.9615625	0.058823529411764705	4065.0	balanced
RF	B_CELLS	0.8778280542986425	0.97	0.9216152019002375	200	0.9915625	0.058823529411764705	4065.0	balanced
scmapcell	B_CELLS	1.0	0.48	0.6486486486486487	200	1.0	0.058823529411764705	4065.0	balanced
scmapcluster	B_CELLS	0.9357142857142857	0.655	0.7705882352941176	200	0.9971875	0.058823529411764705	4065.0	balanced
CHETAH	CANCER_CELLS	0.6791044776119403	0.91	0.7777777777777778	200	0.973125	0.058823529411764705	7424.0	balanced
LDArej	CANCER_CELLS	0.9347826086956522	0.86	0.8958333333333334	200	0.99625	0.058823529411764705	7424.0	balanced
scmapcell	CANCER_CELLS	0.9944444444444445	0.895	0.9421052631578948	200	0.9996875	0.058823529411764705	7424.0	balanced
SVMrej	CANCER_CELLS	1.0	0.85	0.9189189189189189	200	1.0	0.058823529411764705	7424.0	balanced
LAmbDA	CANCER_CELLS	0.8363636363636363	0.92	0.8761904761904761	200	0.98875	0.058823529411764705	7424.0	balanced
scVI	CANCER_CELLS	0.9949494949494949	0.985	0.9899497487437187	200	0.9996875	0.058823529411764705	7424.0	balanced
LDA	CANCER_CELLS	0.9166666666666666	0.88	0.8979591836734694	200	0.995	0.058823529411764705	7424.0	balanced
SVM	CANCER_CELLS	0.9753694581280788	0.99	0.9826302729528535	200	0.9984375	0.058823529411764705	7424.0	balanced
scPred	CANCER_CELLS	0.9586206896551724	0.695	0.8057971014492753	200	0.998125	0.058823529411764705	7424.0	balanced
scmapcluster	CANCER_CELLS	0.9897959183673469	0.485	0.6510067114093959	200	0.9996875	0.058823529411764705	7424.0	balanced
singleR	CANCER_CELLS	0.9841269841269841	0.93	0.9562982005141387	200	0.9990625	0.058823529411764705	7424.0	balanced
RF	CANCER_CELLS	0.941747572815534	0.97	0.9556650246305418	200	0.99625	0.058823529411764705	7424.0	balanced
kNN9	CANCER_CELLS	0.9548022598870056	0.845	0.896551724137931	200	0.9975	0.058823529411764705	7424.0	balanced
scID	CANCER_CELLS	1.0	0.24	0.3870967741935484	200	1.0	0.058823529411764705	7424.0	balanced
ACTINN	CANCER_CELLS	0.9704433497536946	0.985	0.977667493796526	200	0.998125	0.058823529411764705	7424.0	balanced
NMC	CANCER_CELLS	0.7278911564625851	0.535	0.6167146974063401	200	0.9875	0.058823529411764705	7424.0	balanced
CaSTLe	CANCER_CELLS	0.8409090909090909	0.925	0.8809523809523809	200	0.9890625	0.058823529411764705	7424.0	balanced
SingleCellNet	CANCER_CELLS	0.9458128078817734	0.96	0.9528535980148883	200	0.9965625	0.058823529411764705	7424.0	balanced
SVM	MACROPHAGES	0.9072164948453608	0.88	0.8934010152284264	200	0.994375	0.058823529411764705	8027.0	balanced
scPred	MACROPHAGES	0.9487179487179487	0.37	0.5323741007194245	200	0.99875	0.058823529411764705	8027.0	balanced
SVMrej	MACROPHAGES	0.9741935483870968	0.755	0.8507042253521127	200	0.99875	0.058823529411764705	8027.0	balanced
CaSTLe	MACROPHAGES	0.7843137254901961	0.8	0.792079207920792	200	0.98625	0.058823529411764705	8027.0	balanced
NMC	MACROPHAGES	0.8823529411764706	0.525	0.6583072100313481	200	0.995625	0.058823529411764705	8027.0	balanced
singleR	MACROPHAGES	0.890625	0.855	0.8724489795918368	200	0.9934375	0.058823529411764705	8027.0	balanced
CHETAH	MACROPHAGES	0.8010471204188482	0.765	0.7826086956521738	200	0.988125	0.058823529411764705	8027.0	balanced
SingleCellNet	MACROPHAGES	0.882051282051282	0.86	0.8708860759493672	200	0.9928125	0.058823529411764705	8027.0	balanced
LDArej	MACROPHAGES	0.8876404494382022	0.79	0.8359788359788359	200	0.99375	0.058823529411764705	8027.0	balanced
ACTINN	MACROPHAGES	0.9020618556701031	0.875	0.8883248730964467	200	0.9940625	0.058823529411764705	8027.0	balanced
LDA	MACROPHAGES	0.8804347826086957	0.81	0.84375	200	0.993125	0.058823529411764705	8027.0	balanced
kNN9	MACROPHAGES	0.9032258064516129	0.7	0.7887323943661972	200	0.9953125	0.058823529411764705	8027.0	balanced
scmapcluster	MACROPHAGES	0.786046511627907	0.845	0.8144578313253013	200	0.985625	0.058823529411764705	8027.0	balanced
scmapcell	MACROPHAGES	0.9319727891156463	0.685	0.7896253602305477	200	0.996875	0.058823529411764705	8027.0	balanced
scID	MACROPHAGES	0.9545454545454546	0.21	0.34426229508196726	200	0.999375	0.058823529411764705	8027.0	balanced
RF	MACROPHAGES	0.8633879781420765	0.79	0.8250652741514359	200	0.9921875	0.058823529411764705	8027.0	balanced
LAmbDA	MACROPHAGES	0.7609756097560976	0.78	0.7703703703703705	200	0.9846875	0.058823529411764705	8027.0	balanced
scVI	MACROPHAGES	0.916256157635468	0.93	0.923076923076923	200	0.9946875	0.058823529411764705	8027.0	balanced
SVM	T_CELLS	0.9230769230769231	0.96	0.9411764705882353	200	0.995	0.058823529411764705	23149.0	balanced
scID	T_CELLS	0.0	0.0	0.0	200	0.9465625	0.058823529411764705	23149.0	balanced
LAmbDA	T_CELLS	0.6412556053811659	0.715	0.6761229314420804	200	0.975	0.058823529411764705	23149.0	balanced
RF	T_CELLS	0.9057591623036649	0.865	0.8849104859335037	200	0.994375	0.058823529411764705	23149.0	balanced
kNN9	T_CELLS	0.6866952789699571	0.8	0.7390300230946882	200	0.9771875	0.058823529411764705	23149.0	balanced
ACTINN	T_CELLS	0.8894009216589862	0.965	0.9256594724220625	200	0.9925	0.058823529411764705	23149.0	balanced
LDA	T_CELLS	0.5012722646310432	0.985	0.6644182124789206	200	0.93875	0.058823529411764705	23149.0	balanced
LDArej	T_CELLS	0.5353260869565217	0.985	0.6936619718309859	200	0.9465625	0.058823529411764705	23149.0	balanced
scPred	T_CELLS	0.7333333333333333	0.055	0.10232558139534884	200	0.99875	0.058823529411764705	23149.0	balanced
CaSTLe	T_CELLS	0.7877358490566038	0.835	0.8106796116504854	200	0.9859375	0.058823529411764705	23149.0	balanced
SingleCellNet	T_CELLS	0.8552036199095022	0.945	0.8978622327790974	200	0.99	0.058823529411764705	23149.0	balanced
scVI	T_CELLS	0.9359605911330049	0.95	0.9429280397022333	200	0.9959375	0.058823529411764705	23149.0	balanced
SVMrej	T_CELLS	0.9431818181818182	0.83	0.8829787234042553	200	0.996875	0.058823529411764705	23149.0	balanced
scmapcell	T_CELLS	0.96	0.24	0.384	200	0.999375	0.058823529411764705	23149.0	balanced
NMC	T_CELLS	0.32287822878228783	0.875	0.4716981132075472	200	0.8853125	0.058823529411764705	23149.0	balanced
singleR	T_CELLS	0.8875739644970414	0.75	0.8130081300813007	200	0.9940625	0.058823529411764705	23149.0	balanced
scmapcluster	T_CELLS	0.86	0.86	0.8599999999999999	200	0.99125	0.058823529411764705	23149.0	balanced
CHETAH	T_CELLS	0.8647058823529412	0.735	0.7945945945945946	200	0.9928125	0.058823529411764705	23149.0	balanced
