method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
CHETAH	NATURAL_KILLER_CELLS	0.9924528301886792	0.6575	0.7909774436090226	400	0.9996875	0.058823529411764705	1741.0	balanced
NMC	NATURAL_KILLER_CELLS	0.4388133498145859	0.8875	0.587262200165426	400	0.9290625	0.058823529411764705	1741.0	balanced
CaSTLe	NATURAL_KILLER_CELLS	0.9543147208121827	0.94	0.947103274559194	400	0.9971875	0.058823529411764705	1741.0	balanced
scVI	NATURAL_KILLER_CELLS	0.9846938775510204	0.965	0.9747474747474748	400	0.9990625	0.058823529411764705	1741.0	balanced
RF	NATURAL_KILLER_CELLS	0.9577114427860697	0.9625	0.9600997506234414	400	0.99734375	0.058823529411764705	1741.0	balanced
singleR	NATURAL_KILLER_CELLS	0.9486552567237164	0.97	0.9592088998763907	400	0.99671875	0.058823529411764705	1741.0	balanced
scPred	NATURAL_KILLER_CELLS	0.7205882352941176	0.1225	0.2094017094017094	400	0.99703125	0.058823529411764705	1741.0	balanced
LDArej	NATURAL_KILLER_CELLS	0.984251968503937	0.9375	0.9603072983354674	400	0.9990625	0.058823529411764705	1741.0	balanced
SingleCellNet	NATURAL_KILLER_CELLS	0.9845360824742269	0.955	0.9695431472081217	400	0.9990625	0.058823529411764705	1741.0	balanced
scmapcell	NATURAL_KILLER_CELLS	0.9802631578947368	0.745	0.8465909090909091	400	0.9990625	0.058823529411764705	1741.0	balanced
LAmbDA	NATURAL_KILLER_CELLS	0.7260869565217392	0.835	0.7767441860465116	400	0.9803125	0.058823529411764705	1741.0	balanced
kNN9	NATURAL_KILLER_CELLS	0.8545918367346939	0.8375	0.8459595959595959	400	0.99109375	0.058823529411764705	1741.0	balanced
scID	NATURAL_KILLER_CELLS	0.0	0.0	0.0	400	0.9203125	0.058823529411764705	1741.0	balanced
LDA	NATURAL_KILLER_CELLS	0.9843342036553525	0.9425	0.962962962962963	400	0.9990625	0.058823529411764705	1741.0	balanced
SVMrej	NATURAL_KILLER_CELLS	0.9946949602122016	0.9375	0.9652509652509652	400	0.9996875	0.058823529411764705	1741.0	balanced
scID	B_CELLS	1.0	0.33	0.49624060150375937	400	1.0	0.058823529411764705	4065.0	balanced
LDA	B_CELLS	0.9565217391304348	0.935	0.9456384323640962	400	0.99734375	0.058823529411764705	4065.0	balanced
LAmbDA	B_CELLS	0.8560794044665012	0.8625	0.8592777085927771	400	0.9909375	0.058823529411764705	4065.0	balanced
CaSTLe	B_CELLS	0.9287469287469288	0.945	0.9368029739776951	400	0.99546875	0.058823529411764705	4065.0	balanced
kNN9	B_CELLS	0.6511627906976745	0.98	0.782435129740519	400	0.9671875	0.058823529411764705	4065.0	balanced
scPred	B_CELLS	0.8761061946902655	0.2475	0.38596491228070173	400	0.9978125	0.058823529411764705	4065.0	balanced
LDArej	B_CELLS	0.9564102564102565	0.9325	0.9443037974683545	400	0.99734375	0.058823529411764705	4065.0	balanced
scVI	B_CELLS	0.9703703703703703	0.9825	0.9763975155279503	400	0.998125	0.058823529411764705	4065.0	balanced
singleR	B_CELLS	0.7485604606525912	0.975	0.8469055374592834	400	0.97953125	0.058823529411764705	4065.0	balanced
ACTINN	B_CELLS	0.97	0.97	0.97	400	0.998125	0.058823529411764705	4065.0	balanced
SingleCellNet	B_CELLS	0.9379652605459057	0.945	0.9414694894146948	400	0.99609375	0.058823529411764705	4065.0	balanced
CHETAH	B_CELLS	0.8276923076923077	0.6725	0.7420689655172412	400	0.99125	0.058823529411764705	4065.0	balanced
SVMrej	B_CELLS	0.9896373056994818	0.955	0.9720101781170483	400	0.999375	0.058823529411764705	4065.0	balanced
SVM	B_CELLS	0.9656862745098039	0.985	0.9752475247524752	400	0.9978125	0.058823529411764705	4065.0	balanced
NMC	B_CELLS	0.5054263565891473	0.815	0.6239234449760764	400	0.95015625	0.058823529411764705	4065.0	balanced
RF	B_CELLS	0.8868360277136259	0.96	0.921968787515006	400	0.99234375	0.058823529411764705	4065.0	balanced
scmapcell	B_CELLS	1.0	0.53	0.6928104575163399	400	1.0	0.058823529411764705	4065.0	balanced
scmapcluster	B_CELLS	0.9316546762589928	0.6475	0.7640117994100295	400	0.99703125	0.058823529411764705	4065.0	balanced
CHETAH	CANCER_CELLS	0.6617647058823529	0.9	0.7627118644067796	400	0.97125	0.058823529411764705	7424.0	balanced
LDArej	CANCER_CELLS	0.813953488372093	0.9625	0.882016036655212	400	0.98625	0.058823529411764705	7424.0	balanced
scmapcell	CANCER_CELLS	0.991869918699187	0.915	0.951885565669701	400	0.99953125	0.058823529411764705	7424.0	balanced
SVMrej	CANCER_CELLS	0.9946380697050938	0.9275	0.9598965071151357	400	0.9996875	0.058823529411764705	7424.0	balanced
LAmbDA	CANCER_CELLS	0.8366445916114791	0.9475	0.8886283704572099	400	0.9884375	0.058823529411764705	7424.0	balanced
scVI	CANCER_CELLS	0.9874686716791979	0.985	0.986232790988736	400	0.99921875	0.058823529411764705	7424.0	balanced
LDA	CANCER_CELLS	0.7975206611570248	0.965	0.8733031674208144	400	0.9846875	0.058823529411764705	7424.0	balanced
SVM	CANCER_CELLS	0.9800498753117207	0.9825	0.9812734082397004	400	0.99875	0.058823529411764705	7424.0	balanced
scPred	CANCER_CELLS	0.9773462783171522	0.755	0.8519040902679831	400	0.99890625	0.058823529411764705	7424.0	balanced
scmapcluster	CANCER_CELLS	0.9856115107913669	0.3425	0.5083487940630798	400	0.9996875	0.058823529411764705	7424.0	balanced
singleR	CANCER_CELLS	0.9743589743589743	0.95	0.9620253164556962	400	0.9984375	0.058823529411764705	7424.0	balanced
RF	CANCER_CELLS	0.9511002444987775	0.9725	0.9616810877626699	400	0.996875	0.058823529411764705	7424.0	balanced
kNN9	CANCER_CELLS	0.9859154929577465	0.875	0.9271523178807948	400	0.99921875	0.058823529411764705	7424.0	balanced
scID	CANCER_CELLS	0.9861111111111112	0.1775	0.3008474576271186	400	0.99984375	0.058823529411764705	7424.0	balanced
ACTINN	CANCER_CELLS	0.9849246231155779	0.98	0.9824561403508771	400	0.9990625	0.058823529411764705	7424.0	balanced
NMC	CANCER_CELLS	0.91324200913242	0.5	0.6462035541195477	400	0.99703125	0.058823529411764705	7424.0	balanced
CaSTLe	CANCER_CELLS	0.9060240963855422	0.94	0.9226993865030674	400	0.99390625	0.058823529411764705	7424.0	balanced
SingleCellNet	CANCER_CELLS	0.9484029484029484	0.965	0.9566294919454771	400	0.99671875	0.058823529411764705	7424.0	balanced
SVM	MACROPHAGES	0.9311224489795918	0.9125	0.9217171717171717	400	0.99578125	0.058823529411764705	8027.0	balanced
scPred	MACROPHAGES	0.9758454106280193	0.505	0.6655683690280065	400	0.99921875	0.058823529411764705	8027.0	balanced
SVMrej	MACROPHAGES	0.9652173913043478	0.8325	0.8939597315436242	400	0.998125	0.058823529411764705	8027.0	balanced
CaSTLe	MACROPHAGES	0.8417085427135679	0.8375	0.8395989974937343	400	0.99015625	0.058823529411764705	8027.0	balanced
NMC	MACROPHAGES	0.8860759493670886	0.525	0.6593406593406593	400	0.99578125	0.058823529411764705	8027.0	balanced
singleR	MACROPHAGES	0.9159891598915989	0.845	0.8790637191157347	400	0.99515625	0.058823529411764705	8027.0	balanced
CHETAH	MACROPHAGES	0.7396313364055299	0.8025	0.7697841726618705	400	0.98234375	0.058823529411764705	8027.0	balanced
SingleCellNet	MACROPHAGES	0.8934010152284264	0.88	0.8866498740554157	400	0.9934375	0.058823529411764705	8027.0	balanced
LDArej	MACROPHAGES	0.8739946380697051	0.815	0.8434670116429495	400	0.99265625	0.058823529411764705	8027.0	balanced
ACTINN	MACROPHAGES	0.924812030075188	0.9225	0.9236545682102628	400	0.9953125	0.058823529411764705	8027.0	balanced
LDA	MACROPHAGES	0.8756613756613757	0.8275	0.8508997429305912	400	0.99265625	0.058823529411764705	8027.0	balanced
kNN9	MACROPHAGES	0.9214501510574018	0.7625	0.8344733242134063	400	0.9959375	0.058823529411764705	8027.0	balanced
scmapcluster	MACROPHAGES	0.849624060150376	0.8475	0.8485607008760953	400	0.990625	0.058823529411764705	8027.0	balanced
scmapcell	MACROPHAGES	0.9191616766467066	0.7675	0.8365122615803814	400	0.99578125	0.058823529411764705	8027.0	balanced
scID	MACROPHAGES	0.9210526315789473	0.0875	0.1598173515981735	400	0.99953125	0.058823529411764705	8027.0	balanced
RF	MACROPHAGES	0.8852040816326531	0.8675	0.8762626262626263	400	0.99296875	0.058823529411764705	8027.0	balanced
LAmbDA	MACROPHAGES	0.8254364089775561	0.8275	0.8264669163545567	400	0.9890625	0.058823529411764705	8027.0	balanced
scVI	MACROPHAGES	0.9416243654822335	0.9275	0.9345088161209067	400	0.99640625	0.058823529411764705	8027.0	balanced
SVM	T_CELLS	0.910377358490566	0.965	0.9368932038834951	400	0.9940625	0.058823529411764705	23149.0	balanced
scID	T_CELLS	0.002421307506053269	0.0025	0.002460024600246003	400	0.935625	0.058823529411764705	23149.0	balanced
LAmbDA	T_CELLS	0.7193460490463215	0.66	0.6883963494132985	400	0.98390625	0.058823529411764705	23149.0	balanced
RF	T_CELLS	0.8805620608899297	0.94	0.9093107617896009	400	0.99203125	0.058823529411764705	23149.0	balanced
kNN9	T_CELLS	0.6997690531177829	0.7575	0.7274909963985594	400	0.9796875	0.058823529411764705	23149.0	balanced
ACTINN	T_CELLS	0.874439461883408	0.975	0.9219858156028369	400	0.99125	0.058823529411764705	23149.0	balanced
LDA	T_CELLS	0.6906854130052724	0.9825	0.8111455108359134	400	0.9725	0.058823529411764705	23149.0	balanced
LDArej	T_CELLS	0.7140255009107468	0.98	0.8261327713382508	400	0.97546875	0.058823529411764705	23149.0	balanced
scPred	T_CELLS	0.7662337662337663	0.1475	0.24737945492662475	400	0.9971875	0.058823529411764705	23149.0	balanced
CaSTLe	T_CELLS	0.8577981651376146	0.935	0.8947368421052632	400	0.9903125	0.058823529411764705	23149.0	balanced
SingleCellNet	T_CELLS	0.8699551569506726	0.97	0.9172576832151299	400	0.9909375	0.058823529411764705	23149.0	balanced
scVI	T_CELLS	0.9396135265700483	0.9725	0.9557739557739559	400	0.99609375	0.058823529411764705	23149.0	balanced
SVMrej	T_CELLS	0.9376623376623376	0.9025	0.9197452229299364	400	0.99625	0.058823529411764705	23149.0	balanced
scmapcell	T_CELLS	0.9076923076923077	0.59	0.7151515151515151	400	0.99625	0.058823529411764705	23149.0	balanced
NMC	T_CELLS	0.5754527162977867	0.715	0.6376811594202899	400	0.96703125	0.058823529411764705	23149.0	balanced
singleR	T_CELLS	0.7718120805369127	0.8625	0.8146399055489965	400	0.9840625	0.058823529411764705	23149.0	balanced
scmapcluster	T_CELLS	0.8782383419689119	0.8475	0.8625954198473282	400	0.99265625	0.058823529411764705	23149.0	balanced
CHETAH	T_CELLS	0.8875502008032129	0.5525	0.6810477657935284	400	0.995625	0.058823529411764705	23149.0	balanced
