method	class	precision	recall	f1_score	support	specificity	Cell Labels	category
SingleCellNet	FIBROBLAST	0.9651230101302459	0.9891723524176802	0.9769997070026368	6742.0	0.9952547845947862	FIBROBLAST	Fibroblast
SingleCellNet	MACROPHAGE	0.9774575018477456	0.9867562022010818	0.9820848417339644	5361.0	0.9976614464528744	MACROPHAGE	Immune
SingleCellNet	STELLATE_CELL	0.9878734622144112	0.9515828677839852	0.9693886349918084	5907.0	0.9986633864750208	STELLATE_CELL	Fibroblast
SingleCellNet	T_CELL	0.9511454595638972	0.9415300546448088	0.9463133324179596	3660.0	0.996714312233154	T_CELL	Immune
SingleCellNet	macro avg	0.9736717505725928	0.95379596012707	0.962703752369472	57530.0	0.0		
SingleCellNet	weighted avg	0.9763126693505636	0.9761863375630108	0.976036371459864	57530.0	0.0		
LAmbDA	ACINAR_CELL	0.9074168797953964	0.9167958656330748	0.9120822622107968	1935.0	0.9967443115388076	ACINAR_CELL	Epithelial
LAmbDA	B_CELL	0.8973282442748092	0.9607682876992236	0.9279652654430629	2447.0	0.9951164606139824	B_CELL	Immune
LAmbDA	DUCTAL_CELL_TYPE_1	0.9584920402383044	0.9512455171076863	0.95485503016151	10317.0	0.990998242009616	DUCTAL_CELL_TYPE_1	Epithelial
LAmbDA	DUCTAL_CELL_TYPE_2	0.9560013776476666	0.9812638091029606	0.9684678791050636	11315.0	0.9889429838796928	DUCTAL_CELL_TYPE_2	Tumour
LAmbDA	ENDOCRINE_CELL	0.897125567322239	0.813443072702332	0.8532374100719424	729.0	0.9988028379782046	ENDOCRINE_CELL	Secretory
LAmbDA	ENDOTHELIAL_CELL	0.9797448522829006	0.960293956345289	0.969921896637678	9117.0	0.9962613347654556	ENDOTHELIAL_CELL	Endothelial
LAmbDA	FIBROBLAST	0.9123267687819109	0.9276179175318896	0.9199088034125176	6742.0	0.9881664960226824	FIBROBLAST	Fibroblast
LAmbDA	MACROPHAGE	0.9383979885057472	0.974631598582354	0.9561716533992132	5361.0	0.9934252142076712	MACROPHAGE	Immune
LAmbDA	STELLATE_CELL	0.9284959492779148	0.8925004232266802	0.9101424255502806	5907.0	0.9921352885341804	STELLATE_CELL	Fibroblast
LAmbDA	T_CELL	0.9195064629847238	0.8551912568306009	0.8861834654586636	3660.0	0.9949136810840912	T_CELL	Immune
LAmbDA	macro avg	0.9294836131111616	0.9233751704762091	0.9258936091450728	57530.0	0.0		
LAmbDA	weighted avg	0.9434303514448684	0.9433512949765341	0.9431176040594456	57530.0	0.0		
scPred	ACINAR_CELL	0.985759493670886	0.9658914728682172	0.9757243539545809	1935.0	0.9995143448151812	ACINAR_CELL	Epithelial
scPred	B_CELL	0.9871688741721856	0.9746628524724152	0.9808760024676126	2447.0	0.99943721293321	B_CELL	Immune
scPred	DUCTAL_CELL_TYPE_1	0.9888262728332684	0.9864301638073084	0.9876267650055799	10317.0	0.9975642301908372	DUCTAL_CELL_TYPE_1	Epithelial
scPred	DUCTAL_CELL_TYPE_2	0.9947759872498672	0.992929739284136	0.993852005838383	11315.0	0.9987233582170292	DUCTAL_CELL_TYPE_2	Tumour
scPred	ENDOCRINE_CELL	0.9554896142433236	0.8834019204389575	0.918032786885246	729.0	0.999471840284502	ENDOCRINE_CELL	Secretory
scPred	ENDOTHELIAL_CELL	0.9959070796460175	0.9874958868048701	0.9916836481797652	9117.0	0.9992357424658668	ENDOTHELIAL_CELL	Endothelial
scPred	FIBROBLAST	0.9885450758702768	0.9856125778700682	0.9870766488413548	6742.0	0.9984838938331888	FIBROBLAST	Fibroblast
scPred	MACROPHAGE	0.9904189366898366	0.9833986196605112	0.9868962935230252	5361.0	0.9990224079434148	MACROPHAGE	Immune
scPred	STELLATE_CELL	0.9927083333333332	0.96800406297613	0.980200565698123	5907.0	0.9991864091587084	STELLATE_CELL	Fibroblast
scPred	T_CELL	0.9806505888951206	0.9554644808743168	0.9678937171325768	3660.0	0.9987191386671616	T_CELL	Immune
scPred	UNLABELED	0.0	0.0	0.0	0.0	0.9904919172605596		
scPred	macro avg	0.8963863869640104	0.8802992524597211	0.888169344320568	57530.0	0.0		
scPred	weighted avg	0.9905164380895092	0.9811402746393186	0.9857742786026056	57530.0	0.0		
CaSTLe	ACINAR_CELL	0.9723958333333332	0.9648578811369508	0.9686121919584952	1935.0	0.9990466768594298	ACINAR_CELL	Epithelial
CaSTLe	B_CELL	0.9499399279134962	0.9693502247650184	0.959546925566343	2447.0	0.99773069731133	B_CELL	Immune
CaSTLe	DUCTAL_CELL_TYPE_1	0.9705854264158152	0.9850731801880392	0.9777756397921876	10317.0	0.9934763730328512	DUCTAL_CELL_TYPE_1	Epithelial
CaSTLe	DUCTAL_CELL_TYPE_2	0.983781888314193	0.9917808219178084	0.9877651615174721	11315.0	0.9959969706805151	DUCTAL_CELL_TYPE_2	Tumour
CaSTLe	ENDOCRINE_CELL	0.9270186335403726	0.8189300411522634	0.8696285506190823	729.0	0.9991725497790532	ENDOCRINE_CELL	Secretory
CaSTLe	ENDOTHELIAL_CELL	0.9906945829179128	0.9809147745969068	0.9857804232804231	9117.0	0.9982649288414268	ENDOTHELIAL_CELL	Endothelial
CaSTLe	FIBROBLAST	0.9693413525011002	0.9801245921091664	0.9747031491997936	6742.0	0.9958848546900844	FIBROBLAST	Fibroblast
CaSTLe	MACROPHAGE	0.9769773486817676	0.9815332960268608	0.9792500232623058	5361.0	0.9976231095094787	MACROPHAGE	Immune
CaSTLe	STELLATE_CELL	0.98340321453529	0.9529371931606568	0.9679305304788928	5907.0	0.9981597350018404	STELLATE_CELL	Fibroblast
CaSTLe	T_CELL	0.9417102007148748	0.935792349726776	0.93874194874606	3660.0	0.9960645999628736	T_CELL	Immune
CaSTLe	macro avg	0.9665848408868156	0.9561294354780449	0.9609734544421056	57530.0	0.0		
CaSTLe	weighted avg	0.9749272907308656	0.974934816617417	0.9748381455174566	57530.0	0.0		
CHETAH	ACINAR_CELL	0.8687440982058546	0.9509043927648578	0.9079694053787318	1935.0	0.9949995503192732	ACINAR_CELL	Epithelial
CHETAH	B_CELL	0.953111305872042	0.8888434818144667	0.919856206386128	2447.0	0.9980574768984988	B_CELL	Immune
CHETAH	DUCTAL_CELL_TYPE_1	0.9665732378282984	0.9024910342153728	0.9334335839598996	10317.0	0.9931798445343444	DUCTAL_CELL_TYPE_1	Epithelial
CHETAH	DUCTAL_CELL_TYPE_2	0.8492585837760686	0.9465311533362792	0.8952603861907549	11315.0	0.9588661689927512	DUCTAL_CELL_TYPE_2	Tumour
CHETAH	ENDOCRINE_CELL	0.7252604166666666	0.7640603566529492	0.7441549766199065	729.0	0.9962852766676644	ENDOCRINE_CELL	Secretory
CHETAH	ENDOTHELIAL_CELL	0.9946630259401762	0.8790172205769442	0.93327122394317	9117.0	0.9991118088116828	ENDOTHELIAL_CELL	Endothelial
CHETAH	FIBROBLAST	0.9315187490951208	0.9543162266389796	0.9427796908198404	6742.0	0.9906867764038748	FIBROBLAST	Fibroblast
CHETAH	MACROPHAGE	0.944719786504003	0.9244543928371572	0.9344772320165928	5361.0	0.994441143207652	MACROPHAGE	Immune
CHETAH	STELLATE_CELL	0.9841572819240312	0.8728627052649399	0.9251749506549436	5907.0	0.9983921895279236	STELLATE_CELL	Fibroblast
CHETAH	T_CELL	0.9403553299492384	0.6073770491803279	0.7380478087649404	3660.0	0.9973825877111564	T_CELL	Immune
CHETAH	UNLABELED	0.0	0.0	0.0	0.0	0.9599339475056492		
CHETAH	macro avg	0.8325783468874091	0.7900780012074794	0.8067659513395372	57530.0	0.0		
CHETAH	weighted avg	0.9350234237898716	0.8930297236224578	0.9099818138100108	57530.0	0.0		
scID	ACINAR_CELL	0.9911373707533236	0.6935400516795865	0.8160535117056856	1935.0	0.9997841532511916	ACINAR_CELL	Epithelial
scID	B_CELL	0.19420053093730852	0.3886391499795668	0.25898692810457513	2447.0	0.9283626527240708	B_CELL	Immune
scID	DUCTAL_CELL_TYPE_1	0.8959634790965881	0.3614422797324804	0.5150908211893086	10317.0	0.9908287971533264	DUCTAL_CELL_TYPE_1	Epithelial
scID	DUCTAL_CELL_TYPE_2	0.99471714725952	0.3993813521873619	0.5699331567663009	11315.0	0.9994806880882829	DUCTAL_CELL_TYPE_2	Tumour
scID	ENDOCRINE_CELL	0.971311475409836	0.6502057613168725	0.7789646672144618	729.0	0.999753525466101	ENDOCRINE_CELL	Secretory
scID	ENDOTHELIAL_CELL	0.9987129987129988	0.25534715366897004	0.4067085953878407	9117.0	0.999938033172908	ENDOTHELIAL_CELL	Endothelial
scID	FIBROBLAST	0.9828737300435414	0.5022248590922574	0.6647688230097183	6742.0	0.998838308261794	FIBROBLAST	Fibroblast
scID	MACROPHAGE	0.9174143929683208	0.9345271404588696	0.9258917020883386	5361.0	0.991355019264314	MACROPHAGE	Immune
scID	STELLATE_CELL	0.5906104281475202	0.9434569155239546	0.7264550609398424	5907.0	0.9251690138116729	STELLATE_CELL	Fibroblast
scID	T_CELL	0.6614709110867178	0.823224043715847	0.7335362142422398	3660.0	0.971375533692222	T_CELL	Immune
scID	UNLABELED	0.0	0.0	0.0	0.0	0.7069702763775422		
scID	macro avg	0.7453102240377887	0.5410898824868879	0.5814899527862102	57530.0	0.0		
scID	weighted avg	0.8718895237933937	0.5271162871545281	0.6026961088913405	57530.0	0.0		
scmapcell	ACINAR_CELL	0.9931662870159452	0.9012919896640826	0.9450013546464372	1935.0	0.9997841532511916	ACINAR_CELL	Epithelial
scmapcell	B_CELL	0.9845559845559846	0.6252554147936249	0.7648087978005499	2447.0	0.9995642938837754	B_CELL	Immune
scmapcell	DUCTAL_CELL_TYPE_1	0.9827754942258761	0.9733449646214984	0.9780374969564158	10317.0	0.9962722131616292	DUCTAL_CELL_TYPE_1	Epithelial
scmapcell	DUCTAL_CELL_TYPE_2	0.9940481478191348	0.9889527176314626	0.9914938862307282	11315.0	0.9985502542464568	DUCTAL_CELL_TYPE_2	Tumour
scmapcell	ENDOCRINE_CELL	0.9652996845425869	0.8395061728395061	0.8980190755685986	729.0	0.9996126828753016	ENDOCRINE_CELL	Secretory
scmapcell	ENDOTHELIAL_CELL	0.9955282280603688	0.9767467368651968	0.9860480566936108	9117.0	0.9991737756387749	ENDOTHELIAL_CELL	Endothelial
scmapcell	FIBROBLAST	0.9739403923917928	0.9645505784633639	0.9692227438706312	6742.0	0.9965739938568166	FIBROBLAST	Fibroblast
scmapcell	MACROPHAGE	0.9855778235624648	0.9815332960268608	0.9835514018691588	5361.0	0.9985240276792732	MACROPHAGE	Immune
scmapcell	STELLATE_CELL	0.9972118959107806	0.9082444557304892	0.950651191636396	5907.0	0.9997094318423958	STELLATE_CELL	Fibroblast
scmapcell	T_CELL	0.986414844267727	0.8133879781420765	0.8915843066786463	3660.0	0.999238908483386	T_CELL	Immune
scmapcell	UNLABELED	0.0	0.0	0.0	0.0	0.9521640883017556		
scmapcell	macro avg	0.8962289802138784	0.8157103913434693	0.8507653010864704	57530.0	0.0		
scmapcell	weighted avg	0.9881569092322764	0.9409003997914132	0.9619277059492506	57530.0	0.0		
scmapcluster	ACINAR_CELL	0.9480949751518498	0.8873385012919897	0.9167111585691404	1935.0	0.998309200467668	ACINAR_CELL	Epithelial
scmapcluster	B_CELL	0.9390243902439024	0.9125459746628524	0.9255958549222798	2447.0	0.9973676088811428	B_CELL	Immune
scmapcluster	DUCTAL_CELL_TYPE_1	0.9526511445900998	0.9438790346030824	0.9482448025707192	10317.0	0.9897485861944804	DUCTAL_CELL_TYPE_1	Epithelial
scmapcluster	DUCTAL_CELL_TYPE_2	0.9688861774446574	0.9825011047282368	0.9756461450699898	11315.0	0.9922752353132099	DUCTAL_CELL_TYPE_2	Tumour
scmapcluster	ENDOCRINE_CELL	0.8437067773167358	0.8367626886145405	0.8402203856749313	729.0	0.9980105984049576	ENDOCRINE_CELL	Secretory
scmapcluster	ENDOTHELIAL_CELL	0.9932176112196804	0.947680157946693	0.9699146834306244	9117.0	0.9987813190671928	ENDOTHELIAL_CELL	Endothelial
scmapcluster	FIBROBLAST	0.9296503496503496	0.985909225749036	0.956953642384106	6742.0	0.9900960856895329	FIBROBLAST	Fibroblast
scmapcluster	MACROPHAGE	0.9447128287707998	0.9848908785674314	0.9643835616438357	5361.0	0.9940769422453948	MACROPHAGE	Immune
scmapcluster	STELLATE_CELL	0.9913857677902622	0.8962248180125275	0.9414065973148394	5907.0	0.9991089243166804	STELLATE_CELL	Fibroblast
scmapcluster	T_CELL	0.9926624737945492	0.7762295081967213	0.8712051517939283	3660.0	0.9996101726378318	T_CELL	Immune
scmapcluster	UNLABELED	0.0	0.0	0.0	0.0	0.9777159742742916		
scmapcluster	macro avg	0.863999317815717	0.8321783538521009	0.8463892712158539	57530.0	0.0		
scmapcluster	weighted avg	0.9632470212989708	0.940674430731792	0.9505965773551184	57530.0	0.0		
singleR	ACINAR_CELL	0.95004995004995	0.9829457364341084	0.966217932435865	1935.0	0.9982012770932638	ACINAR_CELL	Epithelial
singleR	B_CELL	0.8811188811188811	0.9783408255006129	0.9271882261812548	2447.0	0.9941361218524772	B_CELL	Immune
singleR	DUCTAL_CELL_TYPE_1	0.9517768955166068	0.952699428128332	0.952237938384034	10317.0	0.9894520576959736	DUCTAL_CELL_TYPE_1	Epithelial
singleR	DUCTAL_CELL_TYPE_2	0.9480410290902976	0.9965532479010164	0.9716920160282648	11315.0	0.986627718273288	DUCTAL_CELL_TYPE_2	Tumour
singleR	ENDOCRINE_CELL	0.905089408528198	0.9026063100137174	0.9038461538461536	729.0	0.9987852326543548	ENDOCRINE_CELL	Secretory
singleR	ENDOTHELIAL_CELL	0.994913294797688	0.9439508610288472	0.968762312151742	9117.0	0.9990911532026522	ENDOTHELIAL_CELL	Endothelial
singleR	FIBROBLAST	0.9374207188160676	0.9865025215069712	0.9613355496133554	6742.0	0.9912577774277388	FIBROBLAST	Fibroblast
singleR	MACROPHAGE	0.9582573824279984	0.9806006342100354	0.9693002673550289	5361.0	0.9956104199812148	MACROPHAGE	Immune
singleR	STELLATE_CELL	0.9905956112852664	0.9094294904350769	0.9482789055604588	5907.0	0.9990120682641458	STELLATE_CELL	Fibroblast
singleR	T_CELL	0.9682143970084138	0.8489071038251366	0.9046440529917018	3660.0	0.998106552812326	T_CELL	Immune
singleR	macro avg	0.9485477568639368	0.9482536158983856	0.947350335454786	57530.0	0.0		
singleR	weighted avg	0.9581760299061528	0.9569268207891536	0.9566961384376312	57530.0	0.0		
