method	class	precision	recall	f1_score	support	specificity	Cell Labels	category
scmapcell	ENDO.	1.0	0.009615384615384616	0.01904761904761905	104	1.0	ENDO.	Endothelial
scmapcell	MACROPHAGE	0.5955334987593052	0.5714285714285714	0.5832320777642769	420	0.974763895339836	MACROPHAGE	Immune
scmapcell	MAL	0.9438877755511024	0.933597621407334	0.938714499252616	2018	0.9769594733593909	MAL	Tumour
scmapcell	NK	0.0	0.0	0.0	92	1.0	NK	Immune
scmapcell	T.CD4	0.5	0.016355140186915886	0.03167420814479638	856	0.997675576955006	T.CD4	Immune
scmapcell	T.CD8	0.7821782178217822	0.044911881750994885	0.08494623655913977	1759	0.995703125	T.CD8	Immune
scmapcell	T.CELL	0.2571428571428571	0.012747875354107648	0.0242914979757085	706	0.9957881095091528	T.CELL	Immune
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.4029655473179241		
scmapcell	macro avg	0.5968771674788244	0.1999483618720796	0.235664468456089	6879	0.0		
scmapcell	weighted avg	0.7429410622860643	0.3520860590202064	0.3857041379360573	6879	0.0		
scmapcluster	B.CELL	1.0	0.0012224938875305626	0.002442002442002442	818	1.0	B.CELL	Immune
scmapcluster	CAF	0.5161290322580645	0.4528301886792453	0.4824120603015076	106	0.9933559722427284	CAF	Fibroblast
scmapcluster	ENDO.	0.8823529411764706	0.4326923076923077	0.5806451612903226	104	0.9991143911439114	ENDO.	Endothelial
scmapcluster	MACROPHAGE	0.8956310679611651	0.8785714285714286	0.8870192307692308	420	0.993342622697012	MACROPHAGE	Immune
scmapcluster	MAL	0.9785831960461284	0.8830525272547076	0.9283667621776504	2018	0.9919769594733594	MAL	Tumour
scmapcluster	NK	0.0	0.0	0.0	92	1.0	NK	Immune
scmapcluster	T.CD4	0.7777777777777778	0.008177570093457943	0.0161849710982659	856	0.9996679395650008	T.CD4	Immune
scmapcluster	T.CD8	0.8333333333333334	0.002842524161455373	0.0056657223796034	1759	0.9998046875	T.CD8	Immune
scmapcluster	T.CELL	0.0	0.0	0.0	706	1.0	T.CELL	Immune
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.3478703299898241		
scmapcluster	macro avg	0.5883807348552941	0.2659389040340133	0.2902735910458583	6879	0.0		
scmapcluster	weighted avg	0.7918347772318064	0.32810001453699666	0.3464650206552006	6879	0.0		
singleR	B.CELL	0.9771283354510799	0.9400977995110024	0.9582554517133955	818	0.9970301930374526	B.CELL	Immune
singleR	CAF	0.9166666666666666	0.7264150943396226	0.8105263157894737	106	0.9989664845710909	CAF	Fibroblast
singleR	ENDO.	0.967032967032967	0.8461538461538461	0.9025641025641026	104	0.9995571955719558	ENDO.	Endothelial
singleR	MACROPHAGE	0.8804347826086957	0.9642857142857144	0.9204545454545456	420	0.9914847499612944	MACROPHAGE	Immune
singleR	MAL	0.9546769527483124	0.981169474727453	0.967741935483871	2018	0.9806624151409176	MAL	Tumour
singleR	NK	0.4969325153374233	0.8804347826086957	0.6352941176470589	92	0.9879180786798292	NK	Immune
singleR	T.CD4	0.6233766233766234	0.7850467289719626	0.6949327817993796	856	0.9325917316951684	T.CD4	Immune
singleR	T.CD8	0.9166666666666666	0.8254690164866402	0.8686808256057434	1759	0.97421875	T.CD8	Immune
singleR	T.CELL	0.4551971326164875	0.3597733711048159	0.4018987341772153	706	0.9507532804147092	T.CELL	Immune
singleR	macro avg	0.798679182500547	0.8120939809099725	0.7955943122483096	6879	0.0		
singleR	weighted avg	0.8440854479276297	0.8399476668120366	0.8385214637523891	6879	0.0		
