	truth	SVM	SVMrej	RF	LDA	LDArej	NMC	kNN9	ACTINN	SingleCellNet	LAmbDA	scPred	CaSTLe	CHETAH	scID	scmapcell	scmapcluster	singleR	scVI	Cell_BLAST
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_C04_S988_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy72_CD45_pos_H04_S952_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	UNLABELED	BCELL	BCELL	BCELL	UNLABELED
cy105_CD45pos_S206	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	BCELL	BCELL	BCELL	BCELL
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_D02_S998_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy74_CD45_pos_G04_S748_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	UNLABELED	UNLABELED	BCELL	BCELL	BCELL
cy128_CD45pos_S136	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	MACROPHAGE	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	BCELL	BCELL	BCELL	BCELL
cy60_1_cd_45_pos_3_D03_S327_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	UNLABELED	UNLABELED	BCELL	BCELL	UNLABELED
cy106_CD45pos_S237	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	UNLABELED	UNLABELED	BCELL	BCELL	UNLABELED
cy106_CD45pos_S345	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	MACROPHAGE	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	UNLABELED	UNLABELED	BCELL	BCELL	BCELL
cy106_CD45pos_S283	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	MACROPHAGE	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	NK	UNLABELED	UNLABELED	BCELL	BCELL	BCELL
CY89COREQ1_H10_S382_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_A02_S962_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy103_CD45pos_S193	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	MACROPHAGE	MACROPHAGE	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	NK	UNLABELED	UNLABELED	BCELL	BCELL	UNLABELED
cy80_Cd45_pos_Pd1_neg_S200_A08_S200_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy106_CD45pos_S371	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	MACROPHAGE	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	BCELL	BCELL	BCELL	UNLABELED
cy80_Cd45_pos_Pd1_neg_S341_G05_S341_comb	BCELL	BCELL	UNLABELED	BCELL	BCELL	UNLABELED	BCELL	BCELL	TCELL	BCELL	MACROPHAGE	TCELL	BCELL	BCELL	TUMOR	MACROPHAGE	UNLABELED	BCELL	TCELL	UNLABELED
cy84_Primary_CD45_pos_E03_S435_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	BCELL	BCELL	BCELL	UNLABELED
cy128_CD45pos_S181	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	UNLABELED	UNLABELED	BCELL	BCELL	UNLABELED
CY89A_Core_15_E06_S54_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	TUMOR	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy105_CD45pos_calceinpos_S83	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	NK	BCELL	UNLABELED	BCELL	BCELL	BCELL
CY89COREQ1_E11_S347_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_E03_S1011_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	NK	UNLABELED	BCELL	BCELL	BCELL	UNLABELED
CY89FNA_G05_S269_comb	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	NK	BCELL	UNLABELED	BCELL	BCELL	UNLABELED
cy04.3_CD45pos_S15	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	MACROPHAGE	BCELL	BCELL	BCELL	BCELL	BCELL	BCELL	T.CD8	BCELL	UNLABELED	BCELL	BCELL	BCELL
cy75_1B_CD45pos_S87	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	T.CD8	T.CD4	T.CD4	UNLABELED	NK	UNLABELED	UNLABELED	TCELL	T.CD4	UNLABELED
cy88_cd_45_pos_3_B09_S597_comb	TCELL	TCELL	UNLABELED	T.CD4	T.CD4	UNLABELED	TCELL	T.CD4	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
CY58_1_CD45_A05_S965_comb	TCELL	NK	NK	NK	NK	NK	NK	MACROPHAGE	NK	NK	T.CD4	NK	NK	NK	T.CD8	UNLABELED	UNLABELED	T.CD4	NK	UNLABELED
cy105_CD45pos_calceinpos_S70	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	UNLABELED	TCELL	BCELL	TCELL	TCELL	T.CD8	UNLABELED	TCELL	T.CD8	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
CY89A_CD45_POS_6_C06_S126_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	T.CD4	TCELL	TCELL	UNLABELED	TCELL	UNLABELED	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
CY94CD45POS_1_D11_S143_comb	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	BCELL	T.CD4	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD4	T.CD4	TCELL	UNLABELED
cy04.3_CD45pos_S51	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	NK	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	T.CD8	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy102_CD45pos_S180	TCELL	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD8	T.CD4	TCELL	T.CD4	TCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
Cy81_FNA_CD45_B06_S210_comb	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	T.CD4	UNLABELED	NK	UNLABELED	T.CD8	UNLABELED	UNLABELED	TCELL	T.CD8	UNLABELED
cy94_cd45pos_4_D01_S37_comb	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
merck_cd45pos_PL3_S357	TCELL	T.CD8	UNLABELED	T.CD8	TCELL	TCELL	T.CD8	MACROPHAGE	T.CD8	TCELL	TCELL	UNLABELED	TCELL	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD8	TCELL	UNLABELED
cy112_CD45pos_S322	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	T.CD4	MACROPHAGE	T.CD4	TCELL	MACROPHAGE	UNLABELED	TCELL	UNLABELED	T.CD8	ENDO.	UNLABELED	TCELL	TCELL	UNLABELED
cy88_cd_45_pos_3_H08_S668_comb	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	TCELL	TCELL	CAF	T.CD8	TCELL	T.CD4	UNLABELED	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy102_CD45pos_S230	TCELL	TCELL	UNLABELED	TCELL	T.CD4	T.CD4	T.CD4	MACROPHAGE	TCELL	TCELL	T.CD4	UNLABELED	T.CD4	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy75_1CORE_CD45pos_S38	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD8	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy88_cd_45_pos_F09_S453_comb	TCELL	TCELL	UNLABELED	T.CD4	TCELL	UNLABELED	TCELL	T.CD8	TCELL	TCELL	T.CD8	UNLABELED	TCELL	UNLABELED	T.CD4	UNLABELED	T.CD8	T.CD4	T.CD4	TCELL
cy110_CD45pos_S299	TCELL	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	MACROPHAGE	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	T.CD8	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy126_CD45pos_2_S120	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	NK	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy105_CD45pos_S270	TCELL	TCELL	UNLABELED	T.CD4	T.CD4	UNLABELED	T.CD4	MACROPHAGE	TCELL	T.CD4	T.CD4	T.CD4	T.CD4	UNLABELED	NK	UNLABELED	T.CD4	T.CD4	T.CD4	UNLABELED
cy98_CD45pos_1_S231	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	NK	UNLABELED	UNLABELED	TUMOR	TCELL	UNLABELED
cy98_CD45pos_1_S225	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	NK	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy79_p3_CD45_pos_PD1_neg_F12_S168_comb	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	T.CD4	T.CD4	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy84_Met_CD45_pos_A11_S875_comb	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	T.CD4	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy58_1_CD45_pos_F07_S643_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	T.CD4	UNLABELED	TCELL	T.CD4	BCELL	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy79_p4_CD45_pos_PD1_pos_E09_S345_comb	TCELL	T.CD4	T.CD4	T.CD4	TCELL	UNLABELED	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	T.CD4	TCELL	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy112_CD45pos_S324	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	CAF	TCELL	CAF	TCELL	UNLABELED	TCELL	UNLABELED	T.CD8	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy128_CD45pos_S120	TCELL	TCELL	TCELL	TCELL	T.CD4	T.CD4	TCELL	BCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	NK	TCELL	UNLABELED	TCELL	TCELL	UNLABELED
cy105_CD45pos_S197	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	T.CD4	TCELL	TCELL	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	TCELL	T.CD4	UNLABELED
cy84_Met_CD45_pos_F04_S928_comb	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	UNLABELED	TCELL	BCELL	T.CD4	TCELL	T.CD4	T.CD4	TCELL	UNLABELED	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
Cy74_CD45_G10_S466_comb	TCELL	T.CD8	UNLABELED	T.CD4	TCELL	TCELL	TCELL	T.CD8	T.CD8	TCELL	T.CD8	UNLABELED	TCELL	UNLABELED	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
Cy72_CD45_E10_S730_comb	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	BCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
MGH00478_CD45pos_2_S289	TCELL	TCELL	UNLABELED	T.CD8	T.CD8	T.CD8	MACROPHAGE	MACROPHAGE	TCELL	T.CD8	T.CD8	TCELL	NK	T.CD8	T.CD8	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
Cy74_CD45_H03_S471_comb	TCELL	TCELL	UNLABELED	T.CD8	TCELL	TCELL	TCELL	T.CD8	T.CD4	TCELL	T.CD8	T.CD8	TCELL	T.CD8	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD8	UNLABELED
cy129PB_CD45pos_S247	TCELL	T.CD8	UNLABELED	T.CD8	T.CD8	T.CD8	T.CD8	MACROPHAGE	T.CD8	TCELL	T.CD8	UNLABELED	TCELL	NK	T.CD4	UNLABELED	UNLABELED	T.CD8	T.CD8	UNLABELED
cy102_CD45pos_S261	TCELL	T.CD8	UNLABELED	T.CD8	TCELL	UNLABELED	TCELL	T.CD8	NK	T.CD8	T.CD4	T.CD8	T.CD4	T.CD8	NK	UNLABELED	UNLABELED	T.CD4	T.CD8	UNLABELED
Cy72_CD45_F07_S739_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy75_1CORE_CD45pos_S39	TCELL	T.CD4	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	NK	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy128_CD45pos_S114	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
MGH00478_CD45pos_2_S344	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	TCELL	TCELL	TCELL	BCELL	TCELL	BCELL	MACROPHAGE	MACROPHAGE	TUMOR	TCELL	UNLABELED
cy105_CD45pos_calceinpos_S66	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	BCELL	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy110_CD45pos_S240	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
CY88CD45_150813_F06_S354_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S248	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S323	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy82_CD45_pos_2_H12_S576_comb	MACROPHAGE	CAF	UNLABELED	CAF	TCELL	TCELL	TCELL	CAF	CAF	TUMOR	MACROPHAGE	CAF	TUMOR	CAF	BCELL	UNLABELED	ENDO.	TUMOR	CAF	UNLABELED
cy82_CD45_pos_2_H04_S568_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD8	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy102_CD45pos_S201	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G02_S1034_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD8	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy53_1_CD45_pos_1_D06_S42_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy110_CD45pos_S213	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy126_CD45pos_1_S17	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S274	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S300	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy129PB_CD45pos_S285	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy102_CD45pos_S251	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S253	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S254	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S277	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S202	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy105_CD45pos_S243	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
CY84_PRIM_POS_ALL_6_C10_S418_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	CAF
cy112_CD45pos_S344	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy98_CD45pos_2_S330	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S227	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy80_CD45_neg_B06_S402_comb	MACROPHAGE	MACROPHAGE	UNLABELED	MACROPHAGE	T.CD8	T.CD8	MACROPHAGE	MACROPHAGE	T.CD8	T.CD8	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED	T.CD4	UNLABELED	UNLABELED	T.CD4	MACROPHAGE	UNLABELED
cy129PB_CD45pos_S207	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy129PB_CD45pos_S270	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
CY89A_CD45_POS_6_A08_S104_comb	MACROPHAGE	MACROPHAGE	UNLABELED	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	UNLABELED	UNLABELED	MACROPHAGE	MACROPHAGE	UNLABELED
