	truth	SVM	SVMrej	RF	LDA	LDArej	NMC	kNN9	ACTINN	SingleCellNet	LAmbDA	scPred	CaSTLe	CHETAH	scID	scmapcell	scmapcluster	singleR	scVI	Cell_BLAST
1001000237.D4	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	NEOPLASTIC	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL
1001000238.E10	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000229.C7	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	OPC	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000174.C6	NEOPLASTIC	VASCULAR	UNLABELED	VASCULAR	OPC	UNLABELED	IMMUNE_CELL	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	VASCULAR	NEOPLASTIC	UNLABELED	UNLABELED	UNLABELED	NEOPLASTIC	ASTOCYTE	UNLABELED
1001000259.H2	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	OPC	UNLABELED	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	UNLABELED	ASTOCYTE	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000245.E1	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	IMMUNE_CELL	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	UNLABELED	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000180.F4	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000258.G9	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	OPC	NEOPLASTIC	OPC	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	NEURON
1001000258.D7	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	OPC	NEOPLASTIC	OPC	OPC	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000252.C6	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000037.G9	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	VASCULAR	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000260.A7	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	OPC	OPC	NEOPLASTIC	VASCULAR	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	OPC	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000245.D11	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000181.B6	OPC	OPC	OPC	OPC	OPC	OPC	OPC	VASCULAR	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000181.A9	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000187.E5	OPC	OPC	OPC	OPC	OPC	OPC	OPC	VASCULAR	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000187.H7	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000186.C1	OPC	OPC	OPC	OPC	OPC	OPC	OPC	VASCULAR	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000185.G1	OPC	VASCULAR	UNLABELED	OPC	OPC	OPC	OLIGODENDROCYTE	NEOPLASTIC	OPC	OPC	OPC	OPC	VASCULAR	OPC	UNLABELED	OPC	UNLABELED	OPC	OPC	UNLABELED
1001000267.F12	OPC	OPC	UNLABELED	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000187.B12	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000255.A10	OPC	OPC	OPC	OPC	OPC	OPC	OPC	NEOPLASTIC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED	OPC	OPC	UNLABELED
1001000248.C11	OPC	OPC	OPC	OPC	OPC	OPC	OPC	VASCULAR	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	OPC	UNLABELED
1001000267.G10	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000253.C6	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	OPC	OPC	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000267.H10	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000255.B5	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	NEOPLASTIC	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000255.G10	ASTOCYTE	ASTOCYTE	UNLABELED	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000253.E5	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	VASCULAR	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000180.F10	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE
1001000186.E9	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE
1001000180.G9	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000255.A4	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	ASTOCYTE	UNLABELED
1001000036.E12	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	VASCULAR	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000173.D4	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OPC	OPC	OLIGODENDROCYTE	NEOPLASTIC	OLIGODENDROCYTE	NEOPLASTIC	NEOPLASTIC	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000241.B9	OLIGODENDROCYTE	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	OLIGODENDROCYTE	OLIGODENDROCYTE	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	OLIGODENDROCYTE	IMMUNE_CELL	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	IMMUNE_CELL	OLIGODENDROCYTE	UNLABELED
1001000017.G5	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	NEOPLASTIC	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000018.C1	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	NEOPLASTIC	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000034.G7	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	VASCULAR	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000233.C4	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	VASCULAR	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000036.E5	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000014.D6	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	NEOPLASTIC	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000267.G11	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	OLIGODENDROCYTE	UNLABELED
1001000247.H7	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED
1001000231.B10	VASCULAR	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	NEOPLASTIC	NEOPLASTIC	IMMUNE_CELL	VASCULAR	NEOPLASTIC	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	NEOPLASTIC	UNLABELED
1001000032.G12	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000031.C5	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000031.B10	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000032.D11	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000031.E5	VASCULAR	VASCULAR	VASCULAR	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000260.H5	VASCULAR	VASCULAR	VASCULAR	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000032.F1	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	UNLABELED
1001000271.E1	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	VASCULAR	NEOPLASTIC	VASCULAR	VASCULAR	VASCULAR	UNLABELED	VASCULAR	VASCULAR	UNLABELED
1001000187.G5	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000187.F6	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	OPC	VASCULAR	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000187.F3	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000175.H9	NEURON	NEURON	UNLABELED	NEURON	NEURON	NEURON	IMMUNE_CELL	VASCULAR	NEURON	NEURON	NEURON	NEOPLASTIC	NEURON	UNLABELED	UNLABELED	UNLABELED	UNLABELED	NEOPLASTIC	NEURON	UNLABELED
1001000187.F6	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	OPC	VASCULAR	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000187.E12	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000187.H11	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000175.H9	NEURON	NEURON	UNLABELED	NEURON	NEURON	NEURON	IMMUNE_CELL	VASCULAR	NEURON	NEURON	NEURON	NEOPLASTIC	NEURON	UNLABELED	UNLABELED	UNLABELED	UNLABELED	NEOPLASTIC	NEURON	UNLABELED
1001000186.E7	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000187.E12	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	NEURON	UNLABELED
1001000179.E5	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000177.H10	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL
1001000178.A8	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000239.E9	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000036.D2	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000176.B3	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL
1001000178.E9	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000229.H2	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000229.H6	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000270.D1	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	VASCULAR	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	IMMUNE_CELL	UNLABELED	UNLABELED	UNLABELED	IMMUNE_CELL	IMMUNE_CELL	UNLABELED
1001000173.E10	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000183.D6	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	VASCULAR	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	UNLABELED	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000182.B3	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	IMMUNE_CELL	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000245.B8	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	VASCULAR	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	ASTOCYTE	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
1001000184.A8	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	VASCULAR	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	NEOPLASTIC	UNLABELED	NEOPLASTIC	NEOPLASTIC	UNLABELED
