	truth	SVM	SVMrej	RF	LDA	LDArej	NMC	kNN9	ACTINN	SingleCellNet	LAmbDA	scPred	CaSTLe	CHETAH	scID	scmapcell	scmapcluster	singleR	scVI	Cell_BLAST
cy58_1_CD45_pos_H02_S662_comb	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	T.CD4	TCELL	UNLABELED	T.CD4	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy116_CD45pos_S333	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	T.CD4
MGH00478_CD45pos_2_S320	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	CAF	TCELL	TCELL	TCELL	T.CD4	TCELL	TCELL	T.CD8	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy72_CD45_pos_B09_S885_comb	TCELL	TCELL	UNLABELED	TCELL	T.CD4	T.CD4	TCELL	T.CD4	TCELL	TCELL	TCELL	UNLABELED	TCELL	UNLABELED	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy74_CD45_pos_D07_S715_comb	TCELL	T.CD8	UNLABELED	T.CD4	T.CD8	T.CD8	NK	NK	NK	TCELL	T.CD8	UNLABELED	NK	UNLABELED	BCELL	UNLABELED	UNLABELED	T.CD8	TCELL	T.CD8
cy105_CD45pos_S284	TCELL	T.CD8	UNLABELED	T.CD4	T.CD4	T.CD4	TCELL	MACROPHAGE	TCELL	TCELL	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy106_CD45pos_S199	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	UNLABELED
Cy72_CD45_E10_S730_comb	TCELL	TCELL	UNLABELED	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	BCELL	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
CY89A_CD45_POS_10_G12_S276_comb	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	TCELL	T.CD4	T.CD4	TCELL	T.CD4	T.CD4	TCELL	T.CD4	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	T.CD4
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_C06_S222_comb	TCELL	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	MACROPHAGE	T.CD8	TCELL	T.CD8	UNLABELED	TCELL	T.CD8	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD8	UNLABELED
cy126_CD45pos_2_S173	TCELL	TCELL	TCELL	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	TCELL	TCELL	T.CD4	T.CD4	TCELL	TCELL	TCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
CY58_1_CD45_F11_S1031_comb	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	T.CD4	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy94_cd45pos_B08_S116_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	BCELL
cy80_Cd45_pos_PD1_pos_S110_E02_S110_comb	TCELL	T.CD4	UNLABELED	TCELL	T.CD4	UNLABELED	TCELL	MACROPHAGE	TCELL	TCELL	T.CD8	T.CD4	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy88_cd_45_pos_H10_S478_comb	TCELL	T.CD4	UNLABELED	TCELL	TCELL	UNLABELED	TCELL	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy106_CD45pos_S285	TCELL	TCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	CAF	T.CD4	TCELL	TCELL	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy75_1B_CD45pos_S70	TCELL	TCELL	UNLABELED	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	TCELL	T.CD8	MACROPHAGE	UNLABELED	T.CD4	TCELL	UNLABELED
cy60_1_cd_45_pos_3_F04_S352_comb	TCELL	TCELL	UNLABELED	T.CD4	T.CD4	T.CD4	TCELL	MACROPHAGE	TCELL	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
CY89A_Core_15_F12_S72_comb	TCELL	TCELL	UNLABELED	NK	T.CD8	T.CD8	TCELL	NK	TCELL	NK	T.CD4	UNLABELED	NK	UNLABELED	NK	UNLABELED	UNLABELED	T.CD4	NK	UNLABELED
cy128_CD45pos_S165	TCELL	T.CD4	T.CD4	TCELL	TCELL	TCELL	T.CD4	MACROPHAGE	T.CD4	T.CD4	T.CD4	TUMOR	T.CD4	UNLABELED	T.CD4	UNLABELED	UNLABELED	TUMOR	TUMOR	UNLABELED
cy88_cd_45_pos_E09_S441_comb	TCELL	TCELL	UNLABELED	TCELL	T.CD4	UNLABELED	TCELL	MACROPHAGE	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
MGH00478_CD45pos_1_S194	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TUMOR	MACROPHAGE	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	T.CD8	UNLABELED	MACROPHAGE	TUMOR	TCELL	MACROPHAGE
cy121.1_CD45pos_S208	TCELL	TCELL	TCELL	TCELL	T.CD8	T.CD8	TCELL	CAF	TCELL	TCELL	TCELL	UNLABELED	TCELL	UNLABELED	T.CD4	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy60_1_cd_45_pos_4_B09_S21_comb	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	TCELL	TCELL	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD4	UNLABELED	BCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
CY58_1_CD45_F09_S1029_comb	TCELL	TCELL	UNLABELED	T.CD4	T.CD4	T.CD4	TCELL	TCELL	T.CD4	TCELL	TCELL	UNLABELED	TCELL	UNLABELED	NK	UNLABELED	UNLABELED	TCELL	T.CD4	UNLABELED
cy128_CD45pos_S173	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	CAF	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy128_CD45pos_S109	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	T.CD8	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	T.CD8	UNLABELED	UNLABELED	TCELL	T.CD8	BCELL
cy72_CD45_pos_F11_S935_comb	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	TCELL	T.CD4	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	BCELL	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4
Merck_CD45pos_pl4_S62	TCELL	TCELL	UNLABELED	TCELL	T.CD4	T.CD4	T.CD8	MACROPHAGE	T.CD4	TCELL	T.CD8	T.CD8	TCELL	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD8	TCELL	UNLABELED
cy106_CD45pos_S316	TCELL	TCELL	UNLABELED	TCELL	T.CD8	T.CD8	BCELL	TUMOR	T.CD4	TCELL	TCELL	UNLABELED	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
Cy74_CD45_E01_S433_comb	TCELL	TCELL	UNLABELED	NK	T.CD8	T.CD8	TCELL	NK	TCELL	TCELL	T.CD8	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy72_CD45_pos_E06_S918_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy121.1_CD45pos_S324	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	MACROPHAGE	UNLABELED	TCELL	TCELL	UNLABELED
cy75_1CORE_CD45pos_S31	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	TCELL	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	T.CD4	TCELL	UNLABELED	TCELL	UNLABELED	UNLABELED	TCELL	T.CD4	T.CD4
CY75_1_CD45_CD8_7__S273_comb_BCD8	TCELL	T.CD8	UNLABELED	T.CD8	TCELL	UNLABELED	T.CD8	MACROPHAGE	TCELL	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD8	T.CD8	UNLABELED
cy105_CD45pos_calceinpos_S6	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	T.CD4	TCELL	TCELL	TCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
CY88CD45POS_2_G09_S465_comb	TCELL	TCELL	TCELL	TCELL	T.CD4	T.CD4	T.CD4	MACROPHAGE	TCELL	TCELL	T.CD8	UNLABELED	T.CD4	UNLABELED	TCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	T.CD8
cy105_CD45pos_S216	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	T.CD8	UNLABELED	UNLABELED	TCELL	T.CD4	UNLABELED
cy79_p1_CD45_pos_PD1_pos_AS_C5_R1_B08_S212_comb	TCELL	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	MACROPHAGE	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	BCELL	UNLABELED	UNLABELED	T.CD8	T.CD8	UNLABELED
CY88CD45POS_7_E05_S245_comb	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	T.CD4	MACROPHAGE	T.CD4	T.CD4	T.CD4	UNLABELED	TCELL	T.CD4	T.CD8	UNLABELED	UNLABELED	T.CD4	T.CD8	T.CD8
cy103_CD45pos_S213	TCELL	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	MACROPHAGE	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	T.CD8	TCELL	UNLABELED	T.CD8	T.CD8	T.CD8	UNLABELED
merck_cd45pos_PL3_S289	TCELL	MACROPHAGE	UNLABELED	T.CD8	T.CD8	T.CD8	MACROPHAGE	MACROPHAGE	T.CD8	T.CD8	MACROPHAGE	T.CD8	TCELL	T.CD8	TCELL	UNLABELED	UNLABELED	T.CD8	TCELL	UNLABELED
CY89COREQ1_H09_S381_comb	TCELL	T.CD4	UNLABELED	T.CD4	TCELL	UNLABELED	TCELL	NK	TCELL	T.CD4	T.CD4	UNLABELED	T.CD4	UNLABELED	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy74_CD45_pos_A05_S677_comb	TCELL	TCELL	UNLABELED	TCELL	T.CD8	UNLABELED	TCELL	NK	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy60_1_cd_45_pos_HC_pos_HLDAR_pos_G12_S1044_comb	TCELL	TCELL	UNLABELED	BCELL	TCELL	TCELL	BCELL	MACROPHAGE	TCELL	TCELL	BCELL	TCELL	TCELL	UNLABELED	TUMOR	TCELL	UNLABELED	MACROPHAGE	TCELL	UNLABELED
cy79_p3_CD45_pos_PD1_neg_E06_S150_comb	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	T.CD4	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy58_1_CD45_pos_G08_S656_comb	TCELL	TCELL	UNLABELED	T.CD8	T.CD8	T.CD8	T.CD8	MACROPHAGE	TCELL	TCELL	T.CD8	UNLABELED	TCELL	T.CD8	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy60_1_cd_45_pos_4_E04_S52_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	T.CD4	UNLABELED	UNLABELED	T.CD4	T.CD4	BCELL
cy116_CD45pos_S363	TCELL	TCELL	UNLABELED	TCELL	T.CD8	T.CD8	TCELL	MACROPHAGE	TCELL	TCELL	T.CD8	UNLABELED	TCELL	NK	T.CD4	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
Cy72_CD45_D12_S720_comb	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	T.CD4	TCELL	TCELL	TCELL	T.CD4	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy116_CD45pos_S295	TCELL	TCELL	UNLABELED	T.CD4	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy72_CD45_pos_D08_S908_comb	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	TCELL	T.CD4	T.CD4	TCELL	T.CD4	T.CD4	TCELL	TCELL	T.CD4	T.CD4	UNLABELED	T.CD4	T.CD4	UNLABELED
cy82_CD45_pos_2_F01_S541_comb	TCELL	TCELL	UNLABELED	T.CD8	T.CD4	T.CD4	TCELL	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	TCELL	T.CD8	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy75_1CORE_CD45pos_S78	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	T.CD4	T.CD8	T.CD4	T.CD4	T.CD4	NK	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy80_Cd45_pos_Pd1_neg_S362_H02_S362_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	T.CD4	T.CD4	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy80_CD45_pos_PD1_pos_F11_S167_comb	TCELL	T.CD8	UNLABELED	T.CD8	T.CD8	T.CD8	NK	MACROPHAGE	NK	TCELL	T.CD8	UNLABELED	TCELL	T.CD8	T.CD4	UNLABELED	T.CD8	NK	TCELL	NK
Cy81_FNA_CD45_H09_S285_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	UNLABELED	TCELL	TUMOR	T.CD4	UNLABELED	UNLABELED	TCELL	TCELL	BCELL
Cy81_FNA_CD45_B12_S216_comb	TCELL	TCELL	UNLABELED	TCELL	T.CD8	T.CD8	TCELL	MACROPHAGE	T.CD4	TCELL	TCELL	T.CD4	TCELL	UNLABELED	TCELL	T.CD4	UNLABELED	TCELL	TCELL	UNLABELED
cy58_1_CD45_pos_D03_S615_comb	TCELL	TCELL	UNLABELED	TCELL	TCELL	TCELL	TCELL	T.CD4	TCELL	TCELL	TCELL	UNLABELED	TCELL	TCELL	BCELL	UNLABELED	UNLABELED	TCELL	TCELL	UNLABELED
cy84_Met_CD45_pos_A09_S873_comb	TCELL	NK	UNLABELED	NK	T.CD8	UNLABELED	NK	NK	T.CD8	NK	TCELL	UNLABELED	NK	NK	T.CD4	NK	UNLABELED	TCELL	TCELL	UNLABELED
cy80_CD45_pos_PD1_pos_D01_S133_comb	TCELL	TCELL	UNLABELED	TCELL	T.CD4	T.CD4	TCELL	CAF	TCELL	TCELL	T.CD4	T.CD8	TCELL	UNLABELED	NK	T.CD8	UNLABELED	T.CD4	TCELL	UNLABELED
cy121.1_CD45pos_S341	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	UNLABELED	TCELL	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy105_CD45pos_S215	TCELL	T.CD4	UNLABELED	TCELL	TCELL	TCELL	T.CD4	MACROPHAGE	T.CD4	TCELL	T.CD4	UNLABELED	TCELL	TCELL	NK	UNLABELED	UNLABELED	T.CD4	T.CD4	UNLABELED
cy79_p3_CD45_pos_PD1_pos_AS_C2_R1_F08_S452_comb	TCELL	T.CD4	UNLABELED	T.CD4	T.CD4	T.CD4	TCELL	TCELL	T.CD4	T.CD4	T.CD4	UNLABELED	T.CD4	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	T.CD4
cy105_CD45pos_S199	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	TCELL	MACROPHAGE	TCELL	T.CD4	T.CD4	UNLABELED	T.CD4	TCELL	NK	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy04.3_CD45pos_S57	TCELL	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	T.CD4	MACROPHAGE	T.CD4	T.CD4	MACROPHAGE	T.CD4	T.CD4	UNLABELED	T.CD8	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy75_1CORE_CD45pos_S30	TCELL	TCELL	UNLABELED	T.CD8	TCELL	TCELL	T.CD8	MACROPHAGE	TCELL	TCELL	T.CD8	UNLABELED	TCELL	T.CD8	T.CD8	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy121.1_CD45pos_S333	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S277	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy98_CD45pos_1_S196	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy102_CD45pos_S153	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S376	MACROPHAGE	MACROPHAGE	UNLABELED	MACROPHAGE	TCELL	TCELL	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy103_CD45pos_S187	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED	T.CD8	UNLABELED	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy126_CD45pos_2_S139	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy129PA_CD45pos_S52	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S328	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy84_Primary_CD45_pos_C08_S416_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
Merck_CD45pos_pl4_S1	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD8	MACROPHAGE	UNLABELED	UNLABELED	MACROPHAGE	MACROPHAGE	UNLABELED
cy53_1_CD45_pos_1_B10_S22_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD4	UNLABELED	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD8	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	UNLABELED	UNLABELED	MACROPHAGE	MACROPHAGE	UNLABELED
cy110_CD45pos_S289	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S352	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy74_CD45_pos_B12_S696_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD8	T.CD8	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy126_CD45pos_2_S152	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy53_1_CD45_pos_2_B03_S975_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy53_1_CD45_pos_1_A03_S3_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S248	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy88_cd_45_pos_D09_S429_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy102_CD45pos_S168	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy112_CD45pos_S20	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy129PB_CD45pos_S243	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
CY84_PRIM_POS_ALL_6_D12_S432_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
