	truth	SVM	SVMrej	RF	LDA	LDArej	NMC	kNN9	ACTINN	SingleCellNet	LAmbDA	scPred	CaSTLe	CHETAH	scID	scmapcell	scmapcluster	singleR	scVI	Cell_BLAST
cy53_1_CD45_pos_2_H05_S1049_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
Merck_CD45pos_pl4_S91	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	UNLABELED
cy60_1_cd_45_pos_3_G12_S372_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy80_CD45_neg_B06_S402_comb	MACROPHAGE	T.CD4	UNLABELED	MACROPHAGE	T.CD4	UNLABELED	MACROPHAGE	BCELL	TCELL	T.CD8	BCELL	MACROPHAGE	T.CD4	UNLABELED	T.CD4	UNLABELED	UNLABELED	TCELL	ENDO.	UNLABELED
cy110_CD45pos_S354	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S331	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy84_Primary_CD45_pos_C08_S416_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy126_CD45pos_2_S149	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
CY89A_CD45_POS_10_H11_S287_comb	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy98_CD45pos_1_S196	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy129PA_CD45pos_S19	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	TUMOR	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy98_CD45pos_1_S223	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy102_CD45pos_S184	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy126_CD45pos_2_S97	MACROPHAGE	MACROPHAGE	UNLABELED	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	T.CD8	UNLABELED	T.CD8	UNLABELED	UNLABELED	MACROPHAGE	MACROPHAGE	UNLABELED
cy110_CD45pos_S275	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	ENDO.	ENDO.	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	BCELL	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy129PA_CD45pos_S30	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy102_CD45pos_S204	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy110_CD45pos_S239	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE
cy121.1_CD45pos_S272	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
cy110_CD45pos_S226	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	MACROPHAGE	UNLABELED
Cy81_Bulk_CD45_E09_S153_comb	CAF	CAF	CAF	CAF	TCELL	TCELL	TCELL	CAF	CAF	CAF	CAF	CAF	CAF	UNLABELED	BCELL	UNLABELED	UNLABELED	TUMOR	CAF	UNLABELED
cy80_CD_90_pos_A04_S868_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	CAF
cy94_cd45neg_cd90pos_B08_S308_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	TUMOR	UNLABELED	CAF	CAF	CAF	UNLABELED
cy80_CD_90_pos_E04_S916_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	CAF
cy79_p5_CD45_neg_PDL1_pos_G09_S753_comb	CAF	CAF	CAF	CAF	CAF	CAF	ENDO.	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	UNLABELED
cy75_1B_CORE_CD45neg_S168	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	UNLABELED
cy75_1B_CORE_CD45neg_S139	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	CAF
cy80_CD_90_pos_C11_S899_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	UNLABELED
cy79_p3_CD45_neg_PD1_pos_AS_C3_R1_E08_S344_comb	CAF	TUMOR	UNLABELED	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	UNLABELED	TUMOR	TUMOR	TUMOR	UNLABELED
cy106_CD45neg_S347	CAF	CAF	CAF	CAF	TCELL	UNLABELED	TCELL	CAF	TUMOR	CAF	CAF	UNLABELED	CAF	UNLABELED	T.CD8	TUMOR	UNLABELED	TUMOR	CAF	UNLABELED
cy94_cd45neg_cd90pos_A08_S296_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	ENDO.	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	UNLABELED
cy112_CD45neg_CD90neg_S171_9	CAF	CAF	UNLABELED	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	UNLABELED	UNLABELED	UNLABELED	TUMOR	CAF	UNLABELED
cy75_1B_CORE_CD45neg_S158	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	CAF
cy75_1B_CORE_CD45neg_S108	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	UNLABELED
cy78_CD45_neg_3_G01_S745_comb	CAF	CAF	UNLABELED	CAF	CAF	CAF	BCELL	CAF	CAF	CAF	ENDO.	CAF	CAF	CAF	TUMOR	UNLABELED	ENDO.	CAF	CAF	UNLABELED
cy80_CD_90_pos_E09_S921_comb	CAF	CAF	CAF	CAF	TCELL	UNLABELED	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	CAF
cy112_CD45neg_CD90neg_S121	CAF	CAF	UNLABELED	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	CAF	CAF	TUMOR	UNLABELED	CAF	UNLABELED	UNLABELED	TUMOR	CAF	TUMOR	CAF	UNLABELED
cy80_CD_90_pos_C02_S890_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	CAF
cy82_CD45_neg_1_B09_S213_comb	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	TUMOR	CAF	CAF	CAF	CAF	UNLABELED
cy105_CD45neg_calceinpos_S118	CAF	CAF	UNLABELED	CAF	TCELL	TCELL	BCELL	CAF	CAF	CAF	CAF	CAF	CAF	CAF	TUMOR	UNLABELED	UNLABELED	TCELL	CAF	UNLABELED
cy94_cd45neg_cd90pos_F02_S350_comb	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy79_p4_CD45_neg_PDL1_pos_B02_S398_comb	ENDO.	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy105_Zombineg_CD45neg_CD90neg_S144	ENDO.	ENDO.	UNLABELED	ENDO.	TCELL	UNLABELED	BCELL	CAF	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_Zombineg_CD45neg_CD90neg_S104	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED
cy94_cd45neg_cd90pos_B04_S304_comb	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	BCELL	ENDO.	ENDO.	ENDO.	BCELL	UNLABELED	UNLABELED	ENDO.	ENDO.	UNLABELED
cy80_CD45_neg_F07_S931_comb	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_Zombineg_CD45neg_CD90neg_S166	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_CD45neg_calceinpos_S132	ENDO.	ENDO.	UNLABELED	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	ENDO.	UNLABELED	TUMOR	ENDO.	UNLABELED
cy80_CD45_neg_B06_S882_comb	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	CAF	UNLABELED	ENDO.	ENDO.	UNLABELED
cy105_Zombineg_CD45neg_CD90neg_S142	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_CD45neg_calceinpos_S182	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED
cy80_CD45_neg_C06_S894_comb	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy94_cd45neg_cd90pos_H04_S376_comb	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_CD45neg_S202	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	CAF	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_Zombineg_CD45neg_CD90neg_S145	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED
cy105_CD45neg_calceinpos_S192	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	TUMOR	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy94_cd45neg_cd90pos_E11_S347_comb	ENDO.	ENDO.	UNLABELED	ENDO.	ENDO.	ENDO.	ENDO.	BCELL	T.CD4	ENDO.	TCELL	ENDO.	ENDO.	TCELL	T.CD4	UNLABELED	UNLABELED	T.CD4	TCELL	UNLABELED
cy105_Zombineg_CD45neg_CD90neg_S171	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	CAF	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	ENDO.	UNLABELED	ENDO.	ENDO.	ENDO.	UNLABELED
cy121.1_CD45neg_S291	ENDO.	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	CAF	UNLABELED	TUMOR	TUMOR	UNLABELED	UNLABELED	TUMOR	TUMOR	TUMOR	UNLABELED
cy94_cd45neg_cd90pos_H11_S383_comb	ENDO.	CAF	UNLABELED	CAF	TCELL	TCELL	TCELL	CAF	TCELL	UNLABELED	TCELL	BCELL	ENDO.	BCELL	BCELL	UNLABELED	UNLABELED	TCELL	BCELL	UNLABELED
Cy81_FNA_CD45_F05_S257_comb	NK	TCELL	UNLABELED	T.CD4	TCELL	UNLABELED	NK	BCELL	TCELL	NK	T.CD8	UNLABELED	TCELL	TCELL	TCELL	UNLABELED	UNLABELED	TCELL	NK	UNLABELED
CY88CD45POS_2_E09_S441_comb	NK	NK	UNLABELED	NK	NK	NK	NK	CAF	NK	NK	NK	NK	NK	NK	BCELL	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy53_1_CD45_pos_1_A08_S8_comb	NK	NK	UNLABELED	NK	NK	NK	NK	NK	NK	NK	T.CD8	NK	NK	UNLABELED	NK	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy82_CD45_pos_3_A07_S7_comb	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	UNLABELED	UNLABELED	NK	NK	UNLABELED
CY89A_CD45_POS_6_F01_S157_comb	NK	NK	UNLABELED	NK	NK	NK	NK	BCELL	NK	NK	TCELL	NK	NK	NK	NK	UNLABELED	UNLABELED	TCELL	NK	UNLABELED
cy60_1_cd_45_pos_3_G01_S361_comb	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	T.CD8	NK	NK	NK	NK	UNLABELED
cy75_1B_CD45pos_S93	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	T.CD8	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy04.3_CD45pos_S34	NK	NK	NK	NK	NK	NK	T.CD8	NK	NK	NK	NK	NK	NK	NK	T.CD8	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy53_1_CD45_pos_1_B01_S13_comb	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy75_1CORE_CD45pos_S92	NK	NK	UNLABELED	NK	NK	NK	TCELL	NK	NK	NK	T.CD8	NK	NK	NK	T.CD8	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy60_1_cd_45_pos_4_B06_S18_comb	NK	NK	NK	NK	NK	NK	NK	CAF	NK	NK	NK	NK	NK	NK	NK	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy04.3_CD45pos_S39	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	T.CD8	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy88_cd_45_pos_F02_S446_comb	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	NK	UNLABELED	UNLABELED	TCELL	NK	UNLABELED
cy75_1CORE_CD45pos_S92	NK	NK	UNLABELED	NK	NK	NK	TCELL	NK	NK	NK	T.CD8	NK	NK	NK	T.CD8	UNLABELED	UNLABELED	NK	NK	UNLABELED
CY88CD45POS_2_E09_S441_comb	NK	NK	UNLABELED	NK	NK	NK	NK	CAF	NK	NK	NK	NK	NK	NK	BCELL	UNLABELED	UNLABELED	NK	NK	UNLABELED
cy84_Primary_CD45_pos_C11_S419_comb	NK	NK	NK	NK	T.CD8	UNLABELED	NK	BCELL	NK	NK	NK	NK	NK	NK	BCELL	UNLABELED	UNLABELED	TCELL	NK	UNLABELED
cy60_1_cd_45_pos_4_B06_S18_comb	NK	NK	NK	NK	NK	NK	NK	CAF	NK	NK	NK	NK	NK	NK	NK	UNLABELED	UNLABELED	NK	NK	UNLABELED
Cy81_FNA_CD45_F05_S257_comb	NK	TCELL	UNLABELED	T.CD4	TCELL	UNLABELED	NK	BCELL	TCELL	NK	T.CD8	UNLABELED	TCELL	TCELL	TCELL	UNLABELED	UNLABELED	TCELL	NK	UNLABELED
cy84_Primary_CD45_pos_C11_S419_comb	NK	NK	NK	NK	T.CD8	UNLABELED	NK	BCELL	NK	NK	NK	NK	NK	NK	BCELL	UNLABELED	UNLABELED	TCELL	NK	UNLABELED
cy80_Cd45_pos_Pd1_neg_S293_E05_S293_comb	NK	NK	UNLABELED	NK	NK	NK	T.CD8	BCELL	TCELL	NK	NK	NK	NK	NK	NK	UNLABELED	UNLABELED	NK	NK	UNLABELED
CY88_5_B07_S691_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p3_CD45_neg_PDL1_neg_G06_S270_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED	BCELL	UNLABELED	TUMOR	TUMOR	TUMOR	UNLABELED
cy103_CD45neg_CD90neg_S188	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	ENDO.	TUMOR	BCELL	UNLABELED	T.CD8	UNLABELED	UNLABELED	TUMOR	CAF	UNLABELED
cy79_p5_CD45_neg_PDL1_pos_E03_S723_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p3_CD45_neg_PD1_pos_AS_C3_R1_E02_S338_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p4_CD45_neg_PDL1_neg_B05_S1073_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
CY88_3_F06_S642_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	UNLABELED	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p5_CD45_neg_PDL1_neg_H07_S859_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy103_CD45neg_CD90neg_S163	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p3_CD45_neg_PD1_pos_AS_C3_R1_F10_S358_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p5_CD45_neg_PDL1_neg_D07_S811_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
Cy81_FNA_CD45_D11_S335_comb	TUMOR	TUMOR	UNLABELED	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED	TUMOR	UNLABELED	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p4_CD45_neg_PDL1_pos_F05_S449_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy129_CD45negCD90neg_S26	TUMOR	TUMOR	UNLABELED	TUMOR	TCELL	UNLABELED	CAF	CAF	CAF	CAF	TUMOR	UNLABELED	TUMOR	TUMOR	T.CD8	UNLABELED	UNLABELED	TUMOR	TUMOR	UNLABELED
CY88_3_H03_S663_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	CAF	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p1_CD45_neg_PDL1_pos_AS_C1_R1_A09_S9_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	CAF	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	UNLABELED	TUMOR	TUMOR	TUMOR	UNLABELED
cy79_p3_CD45_neg_PDL1_neg_F09_S261_comb	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	BCELL	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
cy103_CD45neg_CD90neg_S33	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	UNLABELED	TUMOR	TUMOR	TUMOR	UNLABELED
cy102_CD45neg_CD90neg_S79	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED
CY106_CD45neg_CD90neg_S323	TUMOR	TUMOR	TUMOR	TUMOR	CAF	CAF	TUMOR	TUMOR	TUMOR	TUMOR	TUMOR	UNLABELED	CAF	TUMOR	T.CD8	TUMOR	TUMOR	TUMOR	CAF	UNLABELED
